frame,gt,mp,corr
0,109.78065514318169,,
1,109.78065514318169,,
2,119.20490382252964,,
3,133.04349873634672,169.93812811626302,151.33228778922953
4,152.6818807710625,170.8722923477767,152.2664520207432
5,165.23370306525072,172.14242573834304,153.53658541130955
6,170.7596895848105,168.49745845563342,149.89161812859993
7,169.1077789520065,169.7531892837611,151.1473489567276
8,168.57065025713882,168.795836037412,150.1899957103785
9,168.08635377080472,169.74773857937694,151.14189825234345
10,166.60730424805294,166.1613308684198,147.55549054138632
11,159.16594299003668,164.6112536051992,146.00541327816572
12,145.64543132098308,170.19494788427684,151.58910755724335
13,139.368945919912,170.01619881203806,151.41035848500456
14,137.23649484913187,,
15,138.5200718902458,,
16,142.19889471219716,167.35359755032826,148.74775722329477
17,146.7574861062745,165.56650522823395,146.96066490120046
18,151.97271591282916,171.51970054814674,152.91386022111325
19,157.16614540279923,170.65229934680085,152.04645901976735
20,161.00207635159924,175.01834756105336,156.41250723401987
21,164.84341458346478,172.64577573932226,154.03993541228877
22,165.94001070724067,171.36788591223444,152.76204558520095
23,170.04430444959715,172.0906915179809,153.4848511909474
24,170.88454981503605,163.96330570331926,145.35746537628577
25,167.89055148248036,173.1042802133264,154.4984398862929
26,160.92580374381768,172.37800648810077,153.77216616106728
27,147.29975145340865,165.23445799334317,146.62861766630968
28,129.38186943890219,159.56716684075082,140.96132651371732
29,114.73806052079756,156.91517795489426,138.30933762786077
30,106.71242650689469,162.19412221631688,143.5882818892834
31,105.4678511083913,167.40781187310154,148.80197154606805
32,109.78055859770053,168.66425829819903,150.05841797116554
33,119.20474065205539,170.42753180536428,151.8216914783308
34,133.0432130491175,172.3821293375762,153.7762890105427
35,152.6815377880752,175.51007743640554,156.90423710937205
36,165.23372489342646,164.1785351299089,145.57269480287542
37,170.75949462538674,170.21561688425433,151.60977655722084
38,169.1076230177961,173.37052835883924,154.76468803180575
39,168.57042201014963,171.46517626671562,152.85933593968213
40,168.0863537708048,169.72731524050863,151.12147491347514
41,166.6072774826793,172.36256708888897,153.75672676185548
42,159.16631037811123,166.10296550289328,147.4971251758598
43,145.64538340138787,,
44,139.36897932519707,,
45,137.23631991343376,,
46,138.52003465623753,,
47,142.19852004624613,,
48,146.75724158967824,,
49,151.97245533202207,,
50,157.16628812913524,,
51,161.00215524744533,,
52,164.84322855203695,,
53,165.93994174609935,,
54,170.04424193704483,,
55,170.88473519935775,,
56,167.89091069652153,,
57,160.926115721416,,
58,147.30043229908975,,
59,129.38230639952428,,
60,114.73825005052824,,
61,106.71249472810997,,
62,105.46782518935672,,
63,109.78017688475393,,
64,119.20440293122373,,
65,133.04248320546824,,
66,152.6810555810512,,
67,165.23350219279553,,
68,170.75955137446914,,
69,169.1076230177961,,
70,168.57060514120826,,
71,168.0862093895031,,
72,166.6076777455557,,
73,159.16692325700734,,
74,145.64565418632552,,
75,139.368903885977,,
76,137.23630541161918,,
77,138.52005397132027,,
78,142.19861790886245,,
79,146.7572021604368,,
80,151.97254569442666,,
81,157.16602856167742,,
82,161.00194639936728,,
83,164.84303619938453,,
84,165.93998633191705,,
85,170.04424206884883,,
86,170.88449963107715,,
87,167.89110641627673,,
88,160.9265601292095,,
89,147.3008860860596,,
90,129.38245286242636,,
91,114.73844903512823,,
92,106.71245087488226,,
93,105.46766974239159,,
94,109.77996313741848,,
95,119.2040293386124,,
96,133.0420426754522,,
97,152.68084344355037,,
98,165.2336200154543,,
99,170.75977900812285,,
100,169.10762301779616,,
101,168.57050145907928,,
102,168.08626206950203,,
103,166.60779251484962,,
104,159.1672020540375,,
105,145.64591758322783,,
106,,,
107,,,
108,,,
109,,,
110,,,
111,,,
112,,,
113,,,
114,,,
115,,,
116,,,
117,,,
118,,,
119,,,
120,,,
