folder_name,camera_x,camera_y,camera_z,L_Elbow,R_Elbow,L_Knee,R_Knee,L_Shoulder,R_Shoulder,L_Hip,R_Hip
CapturedFrames_-1.0_2.0_-3.0,-1.0,2.0,-3.0,16.251557294404602,7.985972847337937,18.768485677251,23.75635182236963,27.24409567711905,36.636779028982346,53.30657744325335,17.021268027785105
CapturedFrames_-1.0_2.0_-4.0,-1.0,2.0,-4.0,13.89525468146226,7.380948265724928,16.18133565255236,29.804098611881543,27.733212377108863,36.27205521553799,53.93664099559763,13.51326390027026
CapturedFrames_-1.0_2.0_-5.0,-1.0,2.0,-5.0,15.536460168010422,8.428559219497094,13.478029300344918,20.93868170691015,31.286322162586263,37.04246711505452,52.256431262479104,17.024724963992064
CapturedFrames_-1.0_2.0_-6.0,-1.0,2.0,-6.0,18.74365161888974,7.559655361188181,12.066352689100029,21.450850862516145,28.932729033680435,37.39748513261169,51.85003216008302,14.65845361653254
CapturedFrames_-1.0_2.0_3.0,-1.0,2.0,3.0,25.414992567189604,25.672908343614925,21.289637874334662,21.462564705671067,34.61116445970332,30.23486040993577,32.37850679637969,36.08577672962686
CapturedFrames_-1.0_2.0_4.0,-1.0,2.0,4.0,27.454479763232783,27.67005147952433,26.976727845319253,19.618972155277973,32.42211407490372,31.839422610120963,30.017915952185408,34.41449116499362
CapturedFrames_-1.0_2.0_5.0,-1.0,2.0,5.0,31.76376400658716,27.71578934443222,21.882407306711865,20.85184772191825,33.52866493757702,30.1739021246707,30.5714251092364,35.19207515486555
CapturedFrames_-1.0_2.0_6.0,-1.0,2.0,6.0,46.48581242891093,23.357159659136567,20.46776980737371,17.240566513077795,34.56327511710465,29.272762270329224,29.52918073812284,31.40590134038353
CapturedFrames_-2.0_2.0_-3.0,-2.0,2.0,-3.0,17.562045338364225,8.172845732480361,15.381901700053046,24.88082635871332,28.719332928019025,37.02663878814348,63.33918928330803,13.67929906725207
CapturedFrames_-2.0_2.0_-4.0,-2.0,2.0,-4.0,16.25577596285341,8.639875710283414,16.699088667118865,23.00961169580348,28.81465669597843,36.704396618995055,63.7693726109398,11.70272603534778
CapturedFrames_-2.0_2.0_-5.0,-2.0,2.0,-5.0,20.141541546852515,8.370325185331064,18.17184819382866,22.038081759583203,30.541068311116657,36.81712832337258,64.36881026574378,9.555853510047532
CapturedFrames_-2.0_2.0_-6.0,-2.0,2.0,-6.0,22.996883177047465,7.085765826659338,8.76214646155781,18.47004222594891,28.66522079408365,38.592305252727584,62.49345436403436,9.73367882991393
CapturedFrames_-2.0_2.0_3.0,-2.0,2.0,3.0,22.120252845066727,31.269568931455854,24.802827377382357,22.04941499333236,33.978123130188024,36.64037512711617,43.3112585475971,31.27597394569121
CapturedFrames_-2.0_2.0_4.0,-2.0,2.0,4.0,24.762833115130498,37.06454658756121,23.11059952377146,20.595983957446176,29.913839526623267,38.5217481358098,38.76422293539984,30.21045821508796
CapturedFrames_-2.0_2.0_5.0,-2.0,2.0,5.0,28.695995067294064,38.03189971530083,18.015332982162608,20.011169793903196,31.81286783913441,37.65421117457309,36.81939628215454,31.99859594709984
CapturedFrames_-2.0_2.0_6.0,-2.0,2.0,6.0,43.77178940944109,25.301326804061024,16.905098504867407,14.05765937738127,33.22807312723001,31.98421815232165,27.74054757972409,17.619548486836113
CapturedFrames_-3.0_2.0_-1.0,-3.0,2.0,-1.0,14.859121339146,9.195211239992735,15.096551551363698,23.302416526190022,34.293245885349855,38.854304346196365,62.62266521897012,14.407835344957226
CapturedFrames_-3.0_2.0_-2.0,-3.0,2.0,-2.0,15.872861452355243,10.539817322463776,16.03731099298958,25.03654268122884,32.77790121843023,36.79550282567678,63.60132468974837,14.702233510049227
CapturedFrames_-3.0_2.0_-3.0,-3.0,2.0,-3.0,15.770444210896091,10.59668703071748,15.467851894080908,27.74605469169198,34.04501065110675,40.51120308466832,64.62772667637721,15.952979193670515
CapturedFrames_-3.0_2.0_-4.0,-3.0,2.0,-4.0,15.641756819648387,6.820292585131845,15.645147694407605,24.922001634793705,33.903073344825366,38.94756005357444,64.2874746782079,15.490302205438551
CapturedFrames_-3.0_2.0_-5.0,-3.0,2.0,-5.0,19.2677650747213,5.77873186077584,16.472077138881293,24.874449539170342,34.31036167306443,37.56952318124393,65.30860668487186,14.313478556637598
CapturedFrames_-3.0_2.0_-6.0,-3.0,2.0,-6.0,21.1870505927604,6.836032318038368,15.038405267575168,24.528718345211896,39.34826843983565,34.639597488223195,66.03829112957044,15.203399508174082
CapturedFrames_-3.0_2.0_0.0,-3.0,2.0,0.0,11.704167820738602,25.06266841946564,15.891320340661135,19.976588071121768,35.01328865905515,39.23237787768517,55.84546512041533,16.770863012558852
CapturedFrames_-3.0_2.0_1.0,-3.0,2.0,1.0,15.984375645849282,31.583050803648785,15.842822376854071,18.01709290061845,36.42188382356123,42.99689038955537,44.0547895230435,21.86833010100101
CapturedFrames_-3.0_2.0_2.0,-3.0,2.0,2.0,15.350277739317972,37.5388769284419,21.077885513904,17.14459840170623,34.99207466966401,41.75455402081678,42.755441835562586,24.62282422941917
CapturedFrames_-3.0_2.0_3.0,-3.0,2.0,3.0,16.022120074304745,34.80022450031822,19.812549791515423,20.085627429911145,33.97271312087958,44.85096693891661,38.33170334648139,28.09170493146567
CapturedFrames_-3.0_2.0_4.0,-3.0,2.0,4.0,18.81277271867653,36.16536477814735,16.216847988058326,19.33652532351961,31.07739011420305,42.88399092279323,37.09082703127471,25.6056612336847
CapturedFrames_-3.0_2.0_5.0,-3.0,2.0,5.0,22.28791936025927,36.067300077066974,19.986640819542085,23.99303475643605,29.613674355988795,44.92788703138136,36.66591974064529,37.297890392798735
CapturedFrames_-3.0_2.0_6.0,-3.0,2.0,6.0,41.1694050622913,33.89023556069357,16.209242787823165,13.458863586732406,29.734867657940036,40.553112752551485,20.662375390347528,11.06033246617925
CapturedFrames_-4.0_2.0_-1.0,-4.0,2.0,-1.0,13.10740806202826,23.725234986209248,14.746994883593924,24.809164663607856,40.43587313415384,42.76233696347215,56.63980329842923,15.343128978205351
CapturedFrames_-4.0_2.0_-2.0,-4.0,2.0,-2.0,13.54719897480434,20.362744072775094,16.48917270620812,26.207927284187093,39.47636633621944,38.58474965368335,59.91129228586651,12.666180530336812
CapturedFrames_-4.0_2.0_-3.0,-4.0,2.0,-3.0,12.95708258818735,23.48195336800129,14.170323486219775,24.89158979188354,41.58170171124696,44.16344051986833,55.39059086405966,15.992178315348651
CapturedFrames_-4.0_2.0_-4.0,-4.0,2.0,-4.0,12.270888782966786,18.55765893246393,14.118774668217862,25.586307566021,43.82932864893126,45.51164227486267,56.23552673377778,17.21788573363209
CapturedFrames_-4.0_2.0_-5.0,-4.0,2.0,-5.0,16.0502040833737,7.857619675646656,17.016636109781803,26.40090473026561,45.34980307980502,42.3845036661176,64.82255671112813,12.083604715987027
CapturedFrames_-4.0_2.0_-6.0,-4.0,2.0,-6.0,16.431150233655313,,12.42165789419904,30.35779181465763,56.31227162053797,,48.999456911226616,9.513476667135812
CapturedFrames_-4.0_2.0_0.0,-4.0,2.0,0.0,12.821487690459913,33.51134460239788,14.639287515594344,21.377101216665977,40.68863787396606,43.33664312132138,51.83674671067273,16.289677922806824
CapturedFrames_-4.0_2.0_1.0,-4.0,2.0,1.0,12.29929046920854,33.89863133061112,16.35635497644087,22.52849077981117,39.70460913775276,44.99389463840832,46.66977555751873,22.416808117668552
CapturedFrames_-4.0_2.0_2.0,-4.0,2.0,2.0,11.740774869675391,36.78649087672332,16.27088666881078,24.02078671875141,40.28249655045832,47.17173120889575,41.461213694984735,24.563127752961776
CapturedFrames_-4.0_2.0_3.0,-4.0,2.0,3.0,12.489647999917018,35.6056342788248,16.682398490622877,20.51461994361127,40.05289580083186,45.1312221306117,37.8087137946126,26.381353181800897
CapturedFrames_-4.0_2.0_4.0,-4.0,2.0,4.0,13.05323473855836,37.198729408866576,19.281635502725337,20.22728456857579,35.9432311402992,46.25238369731785,33.69693586403472,26.456049752517952
CapturedFrames_-4.0_2.0_5.0,-4.0,2.0,5.0,13.779744648093766,35.0160267664374,14.24114905479977,13.781737003484093,38.42239544801312,43.38831603428964,23.845588704282434,14.209084125622848
CapturedFrames_-4.0_2.0_6.0,-4.0,2.0,6.0,25.310193288808904,38.957503742501295,3.150933510744764,37.650372386020365,29.37901763694784,45.413205495081925,6.411103757301895,11.270185993536984
CapturedFrames_-5.0_2.0_-1.0,-5.0,2.0,-1.0,12.813425427832916,35.58649862246803,16.239779941247516,23.977220140160924,46.65498654809928,45.88714519529665,45.84172270402427,17.321642141183915
CapturedFrames_-5.0_2.0_-2.0,-5.0,2.0,-2.0,12.554269262014158,34.226052736031484,16.293319868925373,24.887691690019672,48.62346193832196,45.261018004548085,47.01641296153026,14.424359745025995
CapturedFrames_-5.0_2.0_-3.0,-5.0,2.0,-3.0,10.046583259584237,38.30146340887431,15.607600619869553,27.09291340346773,48.37852121931307,46.53426184224052,46.58963221430902,11.590929486187504
CapturedFrames_-5.0_2.0_-4.0,-5.0,2.0,-4.0,12.551770085123636,32.796169874357226,15.59724103379886,25.454020420451613,54.21138237369859,50.69404329153328,54.28878964153358,11.773266513885169
CapturedFrames_-5.0_2.0_-5.0,-5.0,2.0,-5.0,6.495467771837942,,10.593547866655635,16.150106337531508,60.18583129837932,,55.18001074174456,9.299785196336808
CapturedFrames_-5.0_2.0_-6.0,-5.0,2.0,-6.0,,,,,,,,
CapturedFrames_-5.0_2.0_0.0,-5.0,2.0,0.0,11.63361732208876,34.21136777300961,16.67842770391306,23.302627267108534,44.27552012060319,46.97150267488944,43.833573115400384,16.169948416917986
CapturedFrames_-5.0_2.0_1.0,-5.0,2.0,1.0,10.38462814836341,32.28369788584855,14.551779234358918,23.72478581710287,43.24423858119217,48.546777890407846,42.19923911129846,14.041514870598451
CapturedFrames_-5.0_2.0_2.0,-5.0,2.0,2.0,10.814654503103233,26.542059910454203,14.005020786378646,21.64392249367364,45.7123272423878,46.18788727194264,40.163007653779005,17.007234896122554
CapturedFrames_-5.0_2.0_3.0,-5.0,2.0,3.0,9.831430180020408,35.29058361490796,15.526561635533346,22.0412968368364,41.55793050218195,43.536034339128015,33.117568299239096,22.27107265860693
CapturedFrames_-5.0_2.0_4.0,-5.0,2.0,4.0,8.550785920637,33.15707631188704,18.583241381978723,18.18046263857729,46.91849298007511,45.13539226503353,20.87613626088711,26.047702279783092
CapturedFrames_-5.0_2.0_5.0,-5.0,2.0,5.0,8.529468080148163,39.33463096320267,14.297687251261118,20.1645653848888,43.03859195973676,46.592543914681954,10.920612050923827,8.563466035263788
CapturedFrames_-5.0_2.0_6.0,-5.0,2.0,6.0,,,,,,,,
CapturedFrames_-6.0_2.0_-1.0,-6.0,2.0,-1.0,12.649516001764292,39.28072957465654,16.50259995530817,29.54203592833065,48.351611632834135,50.29295152468107,42.306492047052544,10.643358009401016
CapturedFrames_-6.0_2.0_-2.0,-6.0,2.0,-2.0,4.114779056508195,33.65247473427956,11.518732772875632,29.02886772650773,51.43769921126052,53.59625011494843,36.397465957187485,5.1707795785229305
