frame,gt,mp,corr
0,97.39495723815837,,
1,97.39495723815837,,
2,96.78131746308235,,
3,95.77994982415024,,
4,94.65895723737505,99.65331073044636,58.09671171327738
5,95.17963824932217,101.7781477041945,60.22154868702551
6,96.19831218154484,98.93339740527061,57.376798388101626
7,96.71442851944795,95.31464727449307,53.758048257324084
8,97.02432291740574,115.78019801058707,74.22359899341808
9,95.95123256891894,124.7595201726995,83.2029211555305
10,94.29676776504925,135.3476725644643,93.7910735472953
11,93.73378692114781,132.9499024317168,91.3933034145478
12,94.12578492819613,125.03710451848035,83.48050550131137
13,94.00078274344882,114.67095390497853,73.11435488780955
14,93.24355679063028,110.17048910545887,68.61389008828988
15,92.11261289906896,,
16,90.8906469334479,119.01397942204531,77.45738040487632
17,89.96863949281817,,
18,89.0953216881782,117.78996487748466,76.23336586031567
19,88.28392317852555,132.95156293344672,91.39496391627773
20,88.08560086591876,133.8231367057256,92.26653768855661
21,87.83368421168261,134.97343279836966,93.41683378120067
22,87.84167348030276,147.11712054423072,105.56052152706172
23,87.86311526412601,136.90242240075818,95.34582338358919
24,88.24371874568445,146.22653973396723,104.66994071679824
25,89.05992242301747,142.2259307302109,100.66933171304191
26,90.48155894100242,142.0500394198408,100.49344040267181
27,93.54009968115662,141.1464209123941,99.5898218952251
28,96.30787939002978,134.42685472629816,92.87025570912917
29,97.13977933155387,139.18399682479367,97.62739780762467
30,97.36442031064367,,
31,97.58598857412174,,
32,97.39535459770563,,
33,96.78132963979418,140.81453862859715,99.25793961142816
34,95.78025451247112,144.24238575570968,102.68578673854068
35,94.65886528068914,145.8274194923342,104.27082047516521
36,95.17963824932222,143.39736764636487,101.84076862919588
37,96.1985831108464,137.22393750883248,95.66733849166349
38,96.71442851944788,137.53038233901168,95.97378332184269
39,97.02403351909902,139.72156030420334,98.16496128703434
40,95.95122828593428,146.04541846780765,104.48881945063866
41,94.29650491738643,140.53705580994324,98.98045679277425
42,93.73444413549022,140.59268301498804,99.03608399781905
43,94.12579112305865,133.88511189947826,92.32851288230927
44,94.00078756205247,124.84485722856714,83.28825821139816
45,93.24354929952007,,
46,92.11260029370938,,
47,90.8904328412756,,
48,89.96862761205385,,
49,89.09590527820228,,
50,88.28437066113764,,
51,88.08558239746458,129.31263796578256,87.75603894861356
52,87.83319304112963,137.9164690475436,96.3598700303746
53,87.84165652435789,143.38110458623646,101.82450556906747
54,87.86297915746468,136.74640724273573,95.18980822556674
55,88.24370092146638,130.9078874776493,89.3512884604803
56,89.05992242301745,130.264614891546,88.708015874377
57,90.48130348782426,133.73615275563137,92.17955373846237
58,93.53939626417464,125.39506857255668,83.83846955538769
59,96.3072290893435,138.7492035885126,97.1926045713436
60,97.13931730000698,,
61,97.3644365710484,,
62,97.58586355182676,,
63,97.39534962403216,,
64,96.78175621477284,,
65,95.780159052244,136.0043410852171,94.44774206804811
66,94.6592090694849,132.7764228448336,91.21982382766461
67,95.17976740744045,145.7635871424996,104.20698812533061
68,96.1983155646825,152.36367658020984,110.80707756304085
69,96.71443964471364,155.7399015146864,114.18330249751742
70,97.02449016666769,156.5807048017544,115.0241057845854
71,95.95109994555229,149.09561275827198,107.53901374110299
72,94.29612170583788,148.83187747556693,107.27527845839793
73,93.73404410205981,140.79751326493914,99.24091424777015
74,94.12578462349424,129.47409704072714,87.91749802355815
75,94.00078756205245,124.38517991083775,82.82858089366877
76,93.24352215187784,,
77,92.11272812541263,,
78,90.89043902110309,,
79,89.96934490804763,,
80,89.09600818091243,112.44986253480393,70.89326351763495
81,88.28388300456422,116.29215533670661,74.73555631953764
82,88.0856883400083,99.41465583408416,57.85805681691517
83,87.83365319086948,123.50626542163604,81.94966640446705
84,87.84157110155945,129.15542287056473,87.59882385339574
85,87.86293833885581,135.36906346719897,93.81246445002998
86,88.24323614267462,118.33398664411212,76.77738762694312
87,89.05945988863765,122.63936870174766,81.08276968457866
88,90.48174837048508,116.4618180827374,74.90521906556842
89,93.5392790173555,122.67406140427283,81.11746238710384
90,96.30731259780272,108.03065433338013,66.47405531621115
91,97.13980253934605,116.55921617499202,75.00261715782304
92,97.36445283133503,130.32900441743396,88.77240540026497
93,97.58588277663144,,
94,97.39548776485853,,
95,96.78110075544225,,
96,95.7797242492798,,
97,94.65908694932811,,
98,95.17999705459613,137.3872995696216,95.83070055245261
99,96.1979338348687,146.62648805488274,105.06988903771375
100,96.71443964471361,,
101,97.02403351909912,,
102,95.95122828593422,139.34112179843427,97.78452278126528
103,94.29650416080531,130.61911109380804,89.06251207663905
104,93.73364399884544,111.54926026697609,69.9926612498071
105,94.12595556476352,,
106,,,
107,,,
108,,,
109,,,
110,,,
111,,,
112,,,
113,,,
114,,,
115,,,
116,,,
117,,,
118,,,
119,,,
120,,,
