frame,gt,mp,corr
0,150.15294135239785,,
1,150.15294135239785,,
2,157.75683096838998,,
3,163.4888232902827,,
4,166.37106458187782,,
5,164.00273006223284,,
6,161.81709026154232,,
7,160.5077613844121,,
8,160.26011937245207,,
9,160.93314699224263,,
10,162.9507958236995,,
11,157.1962491123775,,
12,142.55205323542424,,
13,124.74834523599077,,
14,111.5090895391572,,
15,104.8793520850888,,
16,102.833698886464,,
17,103.69861253440901,,
18,107.45376018426079,,
19,114.04252207069605,,
20,124.30935215491796,,
21,139.13354214212794,,
22,154.31060484742443,,
23,170.93033332927567,,
24,169.38084275196454,,
25,159.55416723635344,,
26,150.35374680265488,,
27,143.67857256854012,,
28,139.53026731403074,,
29,138.19166899004418,,
30,139.83614691972306,,
31,144.03210324874442,,
32,150.15286792173782,,
33,157.75655035688328,,
34,163.48868295101283,,
35,166.3709760373404,,
36,164.00288455736225,,
37,161.81728811569,,
38,160.50793061124372,,
39,160.26025538983748,,
40,160.93304022780902,,
41,162.95073727966934,,
42,157.19644366526052,,
43,142.55236972045498,,
44,124.74883539895075,,
45,111.50936274096276,,
46,104.87941939094247,,
47,102.8337676772472,,
48,103.69864426806798,,
49,107.45376260101631,,
50,114.04257286310309,,
51,124.30922033561798,,
52,139.13312509718736,,
53,154.3102443774911,,
54,170.93001546453166,,
55,169.38096972350482,,
56,159.55464615529567,,
57,150.35402011028185,,
58,143.67872706256026,,
59,139.53028139557466,,
60,138.19180489668577,,
61,139.83621901423186,,
62,144.03200881366433,,
63,150.15288893352653,,
64,157.75645207695683,,
65,163.4884607934048,,
66,166.3709410407284,,
67,164.0027825818196,,
68,161.81718261569847,,
69,160.50796195819825,,
70,160.26022919416494,,
71,160.93332640617558,,
72,162.95056942584318,,
73,157.1966846610582,,
74,142.55271719383518,,
75,124.74931617044447,,
76,111.50990505404428,,
77,104.8795495656661,,
78,102.83382918369071,,
79,103.69852051605042,,
80,107.45334221774485,,
81,114.0422487875875,,
82,124.30859671905853,143.02742452697424,132.05613339526883
83,139.13280565008068,156.02961363049707,145.05832249879165
84,154.30974305705382,173.74275631405334,162.77146518234792
85,170.9293304976981,,
86,169.3811059014655,,
87,159.55499312029121,,
88,150.35425404332244,,
89,143.67885657820491,,
90,139.53030073649157,,
91,138.1920232671541,,
92,139.83616214748398,,
93,144.03185720075385,,
94,150.15275723071073,,
95,157.75617606876827,,
96,163.48831182975627,,
97,166.37071375041577,,
98,164.00279646809508,,
99,161.8173997791339,,
100,160.5081075904476,,
101,160.26031801321642,,
102,160.9331680300936,,
103,162.9507627805202,175.4725504564563,164.5012593247509
104,157.1967797869251,161.69032371060064,150.71903257889522
105,142.55297325308155,,
106,,,
107,,,
108,,,
109,,,
110,,,
111,,,
112,,,
113,,,
114,,,
115,,,
116,,,
117,,,
118,,,
119,,,
120,,,
