folder_name,camera_x,camera_y,camera_z,L_Elbow,R_Elbow,L_Knee,R_Knee,L_Shoulder,R_Shoulder,L_Hip,R_Hip
CapturedFrames_-1.0_0.5_-3.0,-1.0,0.5,-3.0,36.724500562638525,68.02997941202561,119.78152943488676,67.9583539593366,60.18406416745533,71.043539813117,58.28132376278293,34.65833014483223
CapturedFrames_-1.0_0.5_-4.0,-1.0,0.5,-4.0,26.788812146889484,17.99119562866781,54.64611154160403,68.2325580977119,39.99895449091122,38.66344508654299,31.033604189659087,51.73314015478125
CapturedFrames_-1.0_0.5_-5.0,-1.0,0.5,-5.0,28.94523216305157,18.2002970120175,50.1255135075788,66.56802307714896,39.61012006973943,41.27649467561427,24.040363983480205,15.630598300818932
CapturedFrames_-1.0_0.5_-6.0,-1.0,0.5,-6.0,34.479397773660835,16.432818319048664,42.728485455206766,70.39544944768964,32.33868927544447,36.788336636800395,12.86075546676551,16.573849807518414
CapturedFrames_-1.0_0.5_3.0,-1.0,0.5,3.0,89.39168095737571,88.02429508670761,63.86714608946801,29.375163333370267,37.63443559046056,73.34327428237108,42.856023091866945,43.04120700104165
CapturedFrames_-1.0_0.5_4.0,-1.0,0.5,4.0,40.643901217547125,58.46028912406467,49.06943393427869,36.1430648091077,42.07894156733455,57.5690424947944,31.060220850580578,47.35353874970524
CapturedFrames_-1.0_0.5_5.0,-1.0,0.5,5.0,39.36238130549455,52.10782677809378,32.931446830164674,38.91528391784131,41.40267435185408,53.132763544606746,24.173871117259736,37.107269893850415
CapturedFrames_-1.0_0.5_6.0,-1.0,0.5,6.0,40.623280580756216,41.701807309443225,36.663454645607004,17.020950457166947,39.09949512925418,47.97559075526891,21.726509939577596,17.31124967109936
CapturedFrames_-2.0_0.5_-3.0,-2.0,0.5,-3.0,34.077613447782895,14.442179444303832,45.75432897682859,63.32272002238426,76.95820208406514,47.24650785135637,58.76168955525486,36.297483168363605
CapturedFrames_-2.0_0.5_-4.0,-2.0,0.5,-4.0,33.75690534518077,12.900474628584192,41.42906230080729,59.88304557936661,49.22943111239577,43.259854412437406,24.335719544883347,17.4563626680697
CapturedFrames_-2.0_0.5_-5.0,-2.0,0.5,-5.0,38.85387704855927,14.709130639259087,44.323830292644786,56.53002415759522,53.786306979469266,42.0733756256534,20.921624790273967,23.71834793430763
CapturedFrames_-2.0_0.5_-6.0,-2.0,0.5,-6.0,34.45743497044106,14.440490280222207,43.729371352981374,60.421148324764346,56.994699800775194,44.424948314773516,27.269570088217705,16.991176803616582
CapturedFrames_-2.0_0.5_3.0,-2.0,0.5,3.0,93.67564997765567,51.02563177129498,56.53836015460982,49.25308267096513,101.52802152923438,54.01379257489562,38.9039331234232,53.272678729556716
