frame_id,landmark,x,y,z,visibility,image_path
43,NOSE,0.47868213057518005,0.18480506539344788,-0.09308512508869171,0.9996165037155151,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,LEFT_EYE_INNER,0.47727900743484497,0.17764504253864288,-0.0891154333949089,0.9989566802978516,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,LEFT_EYE,0.47730574011802673,0.1773698925971985,-0.08911719918251038,0.9989457726478577,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,LEFT_EYE_OUTER,0.4772654175758362,0.1770094633102417,-0.08913765847682953,0.9988651275634766,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,RIGHT_EYE_INNER,0.47560495138168335,0.17757394909858704,-0.0996280238032341,0.9991268515586853,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,RIGHT_EYE,0.47445517778396606,0.177284374833107,-0.09964587539434433,0.9992221593856812,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,RIGHT_EYE_OUTER,0.47324055433273315,0.17693307995796204,-0.09964077174663544,0.999062716960907,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,LEFT_EAR,0.47294625639915466,0.17777103185653687,-0.056220054626464844,0.9962003827095032,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,RIGHT_EAR,0.46790629625320435,0.1781194508075714,-0.10407207906246185,0.9986826777458191,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,MOUTH_LEFT,0.4773682951927185,0.1919228434562683,-0.07887439429759979,0.9981822967529297,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,MOUTH_RIGHT,0.47513872385025024,0.19203771650791168,-0.0928269550204277,0.9988235831260681,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,LEFT_SHOULDER,0.47341054677963257,0.2166835218667984,-0.00941785704344511,0.9980862140655518,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,RIGHT_SHOULDER,0.45697617530822754,0.21807081997394562,-0.11771973222494125,0.9997612833976746,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,LEFT_ELBOW,0.47135549783706665,0.26608312129974365,0.02279062010347843,0.30681949853897095,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,RIGHT_ELBOW,0.45516806840896606,0.2719655930995941,-0.12982556223869324,0.9884006977081299,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,LEFT_WRIST,0.4732816815376282,0.3093026280403137,0.011393949389457703,0.4957943856716156,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,RIGHT_WRIST,0.4643348157405853,0.3144601583480835,-0.1274597942829132,0.9743173122406006,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,LEFT_PINKY,0.47489291429519653,0.32355719804763794,0.00809683557599783,0.434466689825058,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,RIGHT_PINKY,0.4654492735862732,0.3310421109199524,-0.1393897384405136,0.9545077085494995,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,LEFT_INDEX,0.474825918674469,0.32478785514831543,-0.003282541874796152,0.45245984196662903,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,RIGHT_INDEX,0.4686031937599182,0.3302576541900635,-0.1395377218723297,0.9521652460098267,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,LEFT_THUMB,0.4738526940345764,0.31946927309036255,0.005513286218047142,0.43912574648857117,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,RIGHT_THUMB,0.46875062584877014,0.32523640990257263,-0.12707597017288208,0.9291641116142273,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,LEFT_HIP,0.47127360105514526,0.3104918897151947,0.029583986848592758,0.999249279499054,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,RIGHT_HIP,0.4569846987724304,0.3085789084434509,-0.029595497995615005,0.9993064403533936,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,LEFT_KNEE,0.49181637167930603,0.37671855092048645,0.030072098597884178,0.9284154772758484,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,RIGHT_KNEE,0.4453205466270447,0.3839355409145355,-0.007078595459461212,0.9879817366600037,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,LEFT_ANKLE,0.49496665596961975,0.44684872031211853,0.048904482275247574,0.949633777141571,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,RIGHT_ANKLE,0.4232817590236664,0.43091073632240295,0.04712774232029915,0.9870822429656982,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,LEFT_HEEL,0.490452378988266,0.4596964120864868,0.04946413263678551,0.8886732459068298,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,RIGHT_HEEL,0.41805464029312134,0.43461963534355164,0.0514402873814106,0.8518416881561279,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,LEFT_FOOT_INDEX,0.5108261704444885,0.4639520049095154,0.024274267256259918,0.946174144744873,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
43,RIGHT_FOOT_INDEX,0.42701202630996704,0.4622911214828491,0.018636995926499367,0.9670429229736328,CapturedFrames_3.0_1.0_3.0\frame_0043.jpg
44,NOSE,0.483894407749176,0.18092051148414612,-0.08241670578718185,0.9922785758972168,CapturedFrames_3.0_1.0_3.0\frame_0044.jpg
44,LEFT_EYE_INNER,0.4822353720664978,0.17363062500953674,-0.07817088067531586,0.9828017354011536,CapturedFrames_3.0_1.0_3.0\frame_0044.jpg
44,LEFT_EYE,0.48211342096328735,0.17336894571781158,-0.07817911356687546,0.9844388365745544,CapturedFrames_3.0_1.0_3.0\frame_0044.jpg
44,LEFT_EYE_OUTER,0.48191890120506287,0.17303277552127838,-0.07820368558168411,0.9823604822158813,CapturedFrames_3.0_1.0_3.0\frame_0044.jpg
44,RIGHT_EYE_INNER,0.48092150688171387,0.17362941801548004,-0.09051741659641266,0.9859990477561951,CapturedFrames_3.0_1.0_3.0\frame_0044.jpg
44,RIGHT_EYE,0.4798683226108551,0.1733989715576172,-0.09052790701389313,0.9867107272148132,CapturedFrames_3.0_1.0_3.0\frame_0044.jpg
44,RIGHT_EYE_OUTER,0.47872433066368103,0.17315298318862915,-0.0905516967177391,0.9831074476242065,CapturedFrames_3.0_1.0_3.0\frame_0044.jpg
44,LEFT_EAR,0.47726374864578247,0.1751641184091568,-0.04577476903796196,0.9537646174430847,CapturedFrames_3.0_1.0_3.0\frame_0044.jpg
