frame,gt,mp,corr
0,150.22453291896264,,
1,150.22453291896264,,
2,157.83725879061907,,
3,163.54605224647577,,
4,166.3912526555537,,
5,163.97633328220493,,
6,161.79485918196437,,
7,160.49581244512777,174.71544569789648,153.49727073788685
8,160.2595400115553,169.63531709283603,148.4171421328264
9,160.94394578003389,,
10,162.9563200956051,170.30515451839707,149.08697955838744
11,157.11249236456496,175.8620321080422,154.64385714803257
12,142.3813965418238,166.46487325671907,145.24669829670944
13,124.56004128846081,149.51452923777273,128.2963542777631
14,111.37655632060626,152.69307222543364,131.474897265424
15,104.81607590463094,165.28778894378559,144.06961398377595
16,102.81776035304827,166.6151960382988,145.39702107828916
17,103.71474822609693,168.97796588715033,147.7597909271407
18,107.50195846840234,,
19,114.12421149701261,174.10127463212433,152.8830996721147
20,124.43361655905655,,
21,139.2993325413996,,
22,154.48237563467794,,
23,171.07357160894702,,
24,169.34446213408833,,
25,159.44524389363374,,
26,150.25698111598044,,
27,143.60988068854002,172.34925922259555,151.13108426258592
28,139.49025598017164,168.88323705947167,147.66506209946203
29,138.1836796248571,167.8819704892057,146.66379552919608
30,139.8600848663917,142.75629778041653,121.5381228204069
31,144.08305606175284,171.96057719115632,150.74240223114668
32,150.2243187942943,174.34516628214337,153.12699132213373
33,157.8372391842786,176.4640761486031,155.24590118859348
34,163.5459064515447,173.71799827369756,152.49982331368793
35,166.3912520678517,177.28187728036332,156.06370232035368
36,163.97639565250472,170.43887048546827,149.22069552545864
37,161.7949582797482,167.70399442844263,146.485819468433
38,160.4957568728494,159.4849304903452,138.26675553033556
39,160.25948138125676,151.1858171604054,129.96764220039577
40,160.9437237266027,169.46921000128066,148.25103504127102
41,162.95651425734494,156.75931527717913,135.5411403171695
42,157.11285285447588,135.8712399267406,114.65306496673097
43,142.38207163636312,126.76267043119684,105.54449547118722
44,124.5605001200191,134.11533549733687,112.89716053732724
45,111.37682044016015,163.3167310832109,142.09855612320126
46,104.8160795636567,153.6383760231321,132.42020106312248
47,102.81757077399361,164.24520398524527,143.02702902523563
48,103.71476093108767,167.57071768445007,146.35254272444044
49,107.50152380590775,169.20930836567626,147.99113340566663
50,114.12384938114045,172.24480565027676,151.02663069026713
51,124.43343840587802,172.60438065388482,151.38620569387518
52,139.2989620251221,174.7208059831291,153.50263102311948
53,154.48194386184184,175.07315059282035,153.85497563281072
54,171.07391857215998,172.915355961811,151.69718100180137
55,169.3449173959703,175.13637274329596,153.91819778328633
56,159.44564819620203,175.99031246857658,154.77213750856694
57,150.25711815998798,175.30172722758232,154.08355226757268
58,143.60983470318956,158.5304743583293,137.31229939831965
59,139.49035424686454,135.12469274680038,113.90651778679074
60,138.18364257547307,111.56088201958413,90.34270705957451
61,139.85980045221092,112.39601301462741,91.17783805461778
62,144.0830560617528,,
63,150.22394338578772,,
64,157.8371211626471,,
65,163.54592127356065,,
66,166.39151842578644,,
67,163.97640614125703,,
68,161.79501069745427,,
69,160.49586440769252,,
70,160.2594958490955,,
71,160.94365337278504,,
72,162.95674056151023,,
73,157.1131678151707,,
74,142.38255186998046,,
75,124.56087324794981,,
76,111.37708267938919,,
77,104.81617509509725,,
78,102.8177341773266,,
79,103.71449466741386,,
80,107.50145124905582,,
81,114.12345201637653,,
82,124.43276718561272,,
83,139.298555936602,,
84,154.48148242000323,,
85,171.07381149002103,,
86,169.3451830819451,,
87,159.44591303580842,,
88,150.25731232082788,,
89,143.61021832335268,,
90,139.4904553738,,
91,138.18355299906838,,
92,139.85985917089587,,
93,144.0827574596775,,
94,150.22381206884657,,
95,157.83673379314982,,
96,163.5458146868086,,
97,166.39142439668638,,
98,163.97657077283316,,
99,161.7950088240519,,
100,160.49586440769255,,
101,160.2595219977632,,
102,160.9436175705715,,
103,162.95673937589163,,
104,157.11359891892675,,
105,142.38285212315003,,
106,,,
107,,,
108,,,
109,,,
110,,,
111,,,
112,,,
113,,,
114,,,
115,,,
116,,,
117,,,
118,,,
119,,,
120,,,
