frame,gt,mp,corr
0,67.42177805648141,100.38795034628744,73.62066746416372
1,67.42177805648141,99.73942367402847,72.97214079190475
2,67.91938764645018,101.36745554326667,74.60017266114295
3,69.27408297262687,95.35674135694249,68.58945847481877
4,71.34548793783709,95.87237046159235,69.10508757946863
5,73.9434781714268,92.99378701789055,66.22650413576683
6,76.78619424929923,94.72206836097035,67.95478547884663
7,79.56408081827854,94.5941670213218,67.82688413919807
8,81.31121768550479,97.8823621655618,71.11507928343808
9,81.40959230530792,95.14797024740596,68.38068736528224
10,79.78817409438484,96.2379315370094,69.47064865488568
11,77.20218709889777,96.03112615559218,69.26384327346845
12,74.57461166876917,92.88106062331093,66.1137777411872
13,72.14025230445297,96.69493599057087,69.92765310844715
14,70.17888544440474,97.73439813764793,70.9671152555242
15,68.52863617241746,95.37959660954719,68.61231372742347
16,67.17150757797266,100.43678690174286,73.66950401961914
17,66.25473446317537,101.17496251465494,74.40767963253121
18,65.85875973458417,101.32273069768448,74.55544781556075
19,65.88478858357706,107.49585970058922,80.7285768184655
20,66.14909032160547,105.92655691652745,79.15927403440372
21,66.4715472861905,112.67070559304928,85.90342271092555
22,66.6731658844527,112.34951029270238,85.58222741057865
23,66.63556309322956,107.86448835414272,81.097205472019
24,66.52342455247249,116.15574116750396,89.38845828538024
25,66.68433422301665,117.6865151690022,90.91923228687848
26,67.38370843415682,116.59324904138226,89.82596615925854
27,68.1990741801473,115.66029280698785,88.89300992486413
28,68.59673942064674,113.30045432073057,86.53317143860684
29,68.22091672067832,110.57855633062205,83.81127344849833
30,67.69734800921098,105.50283415141953,78.73555126929581
33,67.91937580727516,95.28447245068753,68.51718956856381
