height_bin,azimuth_bin,joint,metric,r2,rmse,local_mae,n,beta_0_intercept,beta_1_camera_y,beta_2_distance,beta_3_sin_azimuth,beta_4_cos_azimuth,beta_5_elevation,reliability_weight
0,0,L_Shoulder,angle_mae,0.9009312685972108,2.108056330949489,1.7980183111155317,12,6.409373806854193,3.2046869034271763,8.748168338791402,4.231750005988644,51.76719834267778,5.156972238144544,0.21216548438097
0,0,R_Shoulder,angle_mae,0.8108262535731707,0.8949835879276089,0.7448344528055302,11,27.956985799256554,13.978492899628085,-2.5848195392622983,-13.7826447286919,-19.628399811334553,-1.5389225329958212,0.17555852863131796
0,0,L_Elbow,angle_mae,0.911427776076347,1.0267511327693866,0.8820608802006613,12,-85.68573592139651,-42.8428679606989,4.35361061936187,-35.54067176901206,-81.59765959420572,2.4950912474048366,0.2146373672773056
0,0,R_Elbow,angle_mae,0.4252221326955443,1.0732975754202518,0.8721672283772338,11,12.311586538741418,6.155793269370632,-1.4956687036638416,1.482595461887124,-6.033182958630339,-0.8871024318229481,0.09206827187517072
0,0,L_Hip,angle_mae,0.9069249486709159,1.8633989605015397,1.5639116734419651,12,23.79748388667632,11.898741943338244,-9.151465382250413,-48.95780074327851,-87.07012138887733,-7.096069137024191,0.21357697056242111
0,0,R_Hip,angle_mae,0.8533010776831409,2.615065271788947,2.0658592048922624,12,29.23151313779863,14.615756568899602,10.770290067040825,55.15346538510356,104.86706391017721,8.213152699344963,0.20094877687099932
0,0,L_Knee,angle_mae,0.5780107464220599,1.9572819913752466,1.5989305936820515,12,27.1678206247587,13.58391031237958,3.793646289111212,21.820806412077637,55.243872564028734,3.265563756040642,0.13611907396996967
0,0,R_Knee,angle_mae,0.7078711916823499,3.5171980313205906,2.8267902102154374,12,-47.088532141770145,-23.544266070885357,12.977634023295778,9.69387012195185,40.059003186371385,9.022445200445683,0.16670065686194474
0,1,L_Shoulder,angle_mae,0.942928390426516,1.0201102016982688,0.8811880793326983,13,15.932020379664312,7.966010189832083,4.13557376143721,0.4527275356072906,3.464384375483576,0.6878207656296782,0.2397824772720566
0,1,R_Shoulder,angle_mae,0.6462868740275894,1.5357270143403805,1.3814678195773027,12,-22.96539773557857,-11.482698867789107,4.051367904322282,-35.021423234933366,-8.319351430606725,2.556147929242944,0.15219781181601996
0,1,L_Elbow,angle_mae,0.6432900985044308,1.0101640662263005,0.7834982970310305,13,43.59859540316925,21.79929770158442,-0.4978128168324307,37.69298456426735,14.122610829811624,0.23992733765478924,0.16358579823246786
0,1,R_Elbow,angle_mae,0.8643827399052021,3.367666887844277,2.8142420895105382,12,-1.5915017987110354,-0.7957508993553568,-3.984126007335287,-91.29192728241844,-10.470848003774307,-7.495191600858277,0.20355846122211607
0,1,L_Hip,angle_mae,0.8323365540417422,1.5132386244553235,1.235239761297494,13,44.02592817643884,22.012964088219228,-5.415279418410645,-17.226035001502606,-19.093903083495892,-2.5695784116527918,0.21165946733445984
0,1,R_Hip,angle_mae,0.3843976197489124,1.916433686082201,1.553516407132206,13,40.20481933555078,20.102409667775206,0.655380566903979,25.7710836516985,13.238714046859007,-0.35513272786010575,0.09775059745436665
0,1,L_Knee,angle_mae,0.38681664160647555,0.9893478843396092,0.7751577904880773,13,26.462840345086505,13.231420172543134,-0.6848864011511413,8.793250921128823,8.924312062509822,-0.560105712887415,0.09836574390607056
0,1,R_Knee,angle_mae,0.5597719707505269,1.8009224821449539,1.2637200471357692,13,-30.534245771355785,-15.267122885677747,4.425237628733928,-22.35729611753195,-8.171325463923552,2.5296493032575524,0.14234751145132987
