frame_id,landmark,x,y,z,visibility,image_path
89,NOSE,0.3713824152946472,0.24929648637771606,-0.03746337071061134,0.9990444779396057,JPEG_OUTPUT/CapturedFrames_-6.0_0.5_3.0/frame_0089.jpg
89,LEFT_EYE_INNER,0.3732636272907257,0.24223724007606506,-0.04540475085377693,0.9989197254180908,JPEG_OUTPUT/CapturedFrames_-6.0_0.5_3.0/frame_0089.jpg
89,LEFT_EYE,0.37408527731895447,0.242272287607193,-0.0454266220331192,0.999046266078949,JPEG_OUTPUT/CapturedFrames_-6.0_0.5_3.0/frame_0089.jpg
89,LEFT_EYE_OUTER,0.37492358684539795,0.24236512184143066,-0.04542241245508194,0.9991275668144226,JPEG_OUTPUT/CapturedFrames_-6.0_0.5_3.0/frame_0089.jpg
89,RIGHT_EYE_INNER,0.37266668677330017,0.2418171763420105,-0.03312469273805618,0.9987936019897461,JPEG_OUTPUT/CapturedFrames_-6.0_0.5_3.0/frame_0089.jpg
89,RIGHT_EYE,0.37302982807159424,0.24154609441757202,-0.03311839699745178,0.9988073110580444,JPEG_OUTPUT/CapturedFrames_-6.0_0.5_3.0/frame_0089.jpg
89,RIGHT_EYE_OUTER,0.37345457077026367,0.24127613008022308,-0.03312578797340393,0.9988245368003845,JPEG_OUTPUT/CapturedFrames_-6.0_0.5_3.0/frame_0089.jpg
89,LEFT_EAR,0.3811350464820862,0.24526415765285492,-0.06500615179538727,0.9989590644836426,JPEG_OUTPUT/CapturedFrames_-6.0_0.5_3.0/frame_0089.jpg
89,RIGHT_EAR,0.37940436601638794,0.24372506141662598,-0.008925730362534523,0.9976145029067993,JPEG_OUTPUT/CapturedFrames_-6.0_0.5_3.0/frame_0089.jpg
89,MOUTH_LEFT,0.37390413880348206,0.2563968896865845,-0.04359826073050499,0.9986101388931274,JPEG_OUTPUT/CapturedFrames_-6.0_0.5_3.0/frame_0089.jpg
89,MOUTH_RIGHT,0.37313222885131836,0.25619423389434814,-0.027532106265425682,0.9974325299263,JPEG_OUTPUT/CapturedFrames_-6.0_0.5_3.0/frame_0089.jpg
89,LEFT_SHOULDER,0.38858529925346375,0.2824079990386963,-0.09548640251159668,0.9999247789382935,JPEG_OUTPUT/CapturedFrames_-6.0_0.5_3.0/frame_0089.jpg
89,RIGHT_SHOULDER,0.3866366744041443,0.27808254957199097,0.028773050755262375,0.9989954829216003,JPEG_OUTPUT/CapturedFrames_-6.0_0.5_3.0/frame_0089.jpg
89,LEFT_ELBOW,0.3779520094394684,0.3280077576637268,-0.1083543449640274,0.9959050416946411,JPEG_OUTPUT/CapturedFrames_-6.0_0.5_3.0/frame_0089.jpg
89,RIGHT_ELBOW,0.3896097242832184,0.32575538754463196,0.05007720738649368,0.04799990355968475,JPEG_OUTPUT/CapturedFrames_-6.0_0.5_3.0/frame_0089.jpg
89,LEFT_WRIST,0.35542044043540955,0.3548453748226166,-0.08149904757738113,0.9837149977684021,JPEG_OUTPUT/CapturedFrames_-6.0_0.5_3.0/frame_0089.jpg
89,RIGHT_WRIST,0.38985174894332886,0.37354370951652527,0.026033932343125343,0.06600234657526016,JPEG_OUTPUT/CapturedFrames_-6.0_0.5_3.0/frame_0089.jpg
