folder_name,camera_x,camera_y,camera_z,L_Elbow,R_Elbow,L_Knee,R_Knee,L_Shoulder,R_Shoulder,L_Hip,R_Hip
CapturedFrames_-1.0_0.5_-3.0,-1.0,0.5,-3.0,16.35399126345414,6.927693130919098,18.06861144941086,20.02998388583344,28.710294419521773,35.5434138504223,34.52664483455953,28.105427207138987
CapturedFrames_-1.0_0.5_-4.0,-1.0,0.5,-4.0,15.482742922432337,7.050676351163425,13.973695572034543,23.980532880056124,27.673805437724265,35.84484768000323,36.95401382188581,25.11399076191873
CapturedFrames_-1.0_0.5_-5.0,-1.0,0.5,-5.0,16.54866123683692,6.781815960977884,15.712923870419738,21.75239559493386,32.68253668648344,34.12929890364789,38.036486607970495,26.4713911574484
CapturedFrames_-1.0_0.5_-6.0,-1.0,0.5,-6.0,19.260476727059952,8.08629237977011,13.366442845731308,21.03056134162268,32.06072897161808,33.18426714683772,33.917480594323,25.169346523739517
CapturedFrames_-1.0_0.5_3.0,-1.0,0.5,3.0,21.453195081849383,27.884601811176573,21.298406101507855,17.89857972827836,28.01418292700618,38.25783482541645,30.94330735447528,34.30475976241716
CapturedFrames_-1.0_0.5_4.0,-1.0,0.5,4.0,26.937622361047165,26.214493840012143,20.374745354348835,22.019545641444925,27.947460152792985,38.27966378892329,31.272795074743463,34.52497652903061
CapturedFrames_-1.0_0.5_5.0,-1.0,0.5,5.0,30.316105561760374,28.052130712815902,18.068071442348018,26.874246095027424,33.393955142769336,33.01207457527934,30.27115382013696,35.87164502442182
CapturedFrames_-1.0_0.5_6.0,-1.0,0.5,6.0,37.50480698710358,17.73415281495232,21.69882534221921,24.90925719978177,37.51810093136727,27.91688983174292,32.52576776706907,35.200939721620465
CapturedFrames_-2.0_0.5_-3.0,-2.0,0.5,-3.0,16.856134229557973,9.384189424073046,15.222419169000409,22.334677399925702,33.95200843979474,39.1260770769728,37.69945662366756,22.7942515339399
CapturedFrames_-2.0_0.5_-4.0,-2.0,0.5,-4.0,17.123348975447453,7.903726043297356,14.78739252875192,23.50344679619264,31.20417662657208,39.32993480516216,37.51259916402133,23.17139160945323
CapturedFrames_-2.0_0.5_-5.0,-2.0,0.5,-5.0,17.136045248076865,8.726026939997405,14.955977942311192,19.65635479679348,36.961238928753104,36.970117359065846,40.12726114206324,24.560447542846426
CapturedFrames_-2.0_0.5_-6.0,-2.0,0.5,-6.0,20.161519986826416,8.145253917942457,10.42493786580113,21.469375428225774,36.38999523988259,36.08270855303255,38.46320266794748,24.369032224046776
CapturedFrames_-2.0_0.5_3.0,-2.0,0.5,3.0,19.057467737307626,32.134295233901355,21.374539168893275,15.876712332588074,35.14980086762101,45.00727689445128,25.370760100632864,41.23405031414119
CapturedFrames_-2.0_0.5_4.0,-2.0,0.5,4.0,17.066466037090287,26.048481614767624,20.359340169469803,20.085834226698267,28.724798504470343,41.69677834650765,25.3427092141854,39.96821943922719
CapturedFrames_-2.0_0.5_5.0,-2.0,0.5,5.0,19.34632519324697,34.26581709084293,21.17460993726853,18.751407964829188,28.95612554342696,42.37703382276873,24.151767257199023,40.65672977616365
CapturedFrames_-2.0_0.5_6.0,-2.0,0.5,6.0,32.497268710589886,22.19801208189836,18.822892993946372,17.169672067816542,32.006824467106064,32.80641579896744,25.45334168176973,33.96101963381931
CapturedFrames_-3.0_0.5_-1.0,-3.0,0.5,-1.0,14.85278943495412,8.296521222464662,14.372514057959114,21.875509990262263,38.78929076965359,41.91667250597986,36.78018297765709,22.32619175174565
CapturedFrames_-3.0_0.5_-2.0,-3.0,0.5,-2.0,15.805106173137013,7.177675618607153,14.626054644831015,20.22998354242885,37.16439630578829,41.56215938708716,39.94327376139619,20.411962875747257
CapturedFrames_-3.0_0.5_-3.0,-3.0,0.5,-3.0,16.13306832246288,7.418103847759234,14.9906969427953,21.943520649727397,39.27073095094045,37.83178506958529,38.02731789266301,21.931716522607765
CapturedFrames_-3.0_0.5_-4.0,-3.0,0.5,-4.0,15.84641973734774,6.12886747729341,14.274147775448194,21.76588366799698,37.40354316700133,37.030505580679886,42.79467553015101,20.112826656528625
CapturedFrames_-3.0_0.5_-5.0,-3.0,0.5,-5.0,17.815455228654873,7.2785291794086575,13.268582498543136,20.25039470789317,41.02619076499023,35.19879264020565,44.04797688716735,21.50496078561453
CapturedFrames_-3.0_0.5_-6.0,-3.0,0.5,-6.0,19.640460004516918,8.779123154949934,12.606683806394038,22.717589409211683,45.92572921804424,33.88115524421651,44.59733039281105,27.245378459845416
CapturedFrames_-3.0_0.5_0.0,-3.0,0.5,0.0,12.38509219328652,11.067342898698287,14.117176007462286,18.30491219696734,36.60365041668744,37.02740939832136,26.43730666282313,31.08262460743382
CapturedFrames_-3.0_0.5_1.0,-3.0,0.5,1.0,11.227573941633352,25.626481255068477,18.552617767439987,21.500446106610937,33.05156303685968,46.959987693049165,25.32607642138439,37.79666690214798
CapturedFrames_-3.0_0.5_2.0,-3.0,0.5,2.0,13.994647378375353,33.33883758178107,16.695994423604706,18.179162692624672,32.62003599605046,46.98342746960245,26.02303564166194,44.873870057438936
CapturedFrames_-3.0_0.5_3.0,-3.0,0.5,3.0,11.987195048700638,31.543960416827,16.581363414795586,22.63673336532212,33.1952644304633,44.22830261166723,27.004406335510268,38.21859080319635
CapturedFrames_-3.0_0.5_4.0,-3.0,0.5,4.0,12.819584788743953,35.179140614867364,18.61162505860836,21.677926401516523,30.979067322083363,44.82009279568577,24.98390608878873,41.85491008719653
CapturedFrames_-3.0_0.5_5.0,-3.0,0.5,5.0,11.984528830763828,36.39801695653003,16.361210021426235,24.242553593480757,29.162516776421462,46.17553410671692,28.389174846006416,45.9395932760286
CapturedFrames_-3.0_0.5_6.0,-3.0,0.5,6.0,25.344396412603743,27.950129425660464,20.648513374224017,15.197470045093716,29.76166399062748,41.38106900407329,19.187311964755217,31.99098082802816
CapturedFrames_-4.0_0.5_-1.0,-4.0,0.5,-1.0,13.783350108046143,17.695904534860297,14.67303866038824,20.84906022752281,39.05577624485923,41.96712346639876,38.90613186351,20.29087214901411
CapturedFrames_-4.0_0.5_-2.0,-4.0,0.5,-2.0,14.62137892284326,15.4104431078236,14.32470412584887,21.437508657059205,40.47345100648176,39.44312193359431,39.993507968161424,20.345771888482705
CapturedFrames_-4.0_0.5_-3.0,-4.0,0.5,-3.0,14.2557588018663,12.935483084253658,14.182560921234115,21.626706131762784,41.44431736296716,36.51518903947376,39.462699903335206,22.650335927263427
CapturedFrames_-4.0_0.5_-4.0,-4.0,0.5,-4.0,14.36809073510372,10.111118471129972,13.401603122382951,21.335855808856973,42.353180310367385,36.81040619272363,40.3658155981203,23.159424195437357
CapturedFrames_-4.0_0.5_-5.0,-4.0,0.5,-5.0,16.87554695969193,4.335690372152806,13.377588413221956,19.55836120152184,41.55667523552766,34.88614152428939,40.67434914635937,21.48311429285393
CapturedFrames_-4.0_0.5_-6.0,-4.0,0.5,-6.0,19.97700997488676,2.086475323626189,12.158133421730316,24.325882277269532,53.45373583701552,36.19672392581274,36.05259934843875,30.292259305260213
CapturedFrames_-4.0_0.5_0.0,-4.0,0.5,0.0,12.656496826965796,23.3674932190385,15.185323737059836,19.357197053887518,39.122284849870894,44.948213953886594,33.83321610679735,23.917069170655427
CapturedFrames_-4.0_0.5_1.0,-4.0,0.5,1.0,11.31384390738632,28.045632941801426,16.659702769248184,18.302419507157094,37.35277535108203,45.88242272673128,31.550317454355195,29.34993696034793
CapturedFrames_-4.0_0.5_2.0,-4.0,0.5,2.0,12.517646642317557,33.80630958873024,13.960572635405429,18.649825845804607,38.231423121334345,44.05593058293286,28.54852745521274,30.954814884177345
CapturedFrames_-4.0_0.5_3.0,-4.0,0.5,3.0,11.779534745263769,33.32608904265675,14.91200825220469,18.685215758033177,37.628570741080765,44.36659272420651,27.774228901686403,32.839724163980335
CapturedFrames_-4.0_0.5_4.0,-4.0,0.5,4.0,12.489589735635274,37.215180662035344,12.814015851539995,18.40832073490264,34.62131481831321,45.89090622584681,26.08832446050762,36.27463570532283
CapturedFrames_-4.0_0.5_5.0,-4.0,0.5,5.0,8.251754108859101,33.997617158012204,14.25622590417433,20.8170227446302,34.26216991710199,45.500909622466345,15.448315638305663,24.462401754848624
CapturedFrames_-4.0_0.5_6.0,-4.0,0.5,6.0,,,,,,,,
CapturedFrames_-5.0_0.5_-1.0,-5.0,0.5,-1.0,13.586888972979752,19.468572458946568,13.472644153964788,20.47578923551037,43.34820387151599,41.5264002774103,34.576434461152346,25.13740487768175
CapturedFrames_-5.0_0.5_-2.0,-5.0,0.5,-2.0,14.725226335579654,22.11246723911453,13.947285192787252,23.43030899870324,45.929599156318005,40.91219984003065,32.579268807834744,26.18010350954132
CapturedFrames_-5.0_0.5_-3.0,-5.0,0.5,-3.0,12.963295739443495,23.78072981966322,14.028186298011642,21.899523013456623,46.19323851672633,42.98858270546327,35.49105201736592,26.08032555261164
CapturedFrames_-5.0_0.5_-4.0,-5.0,0.5,-4.0,14.007414632909478,18.737558667451797,13.904589163170046,20.596137826153413,48.1981800099905,42.82907304872069,35.70702059396424,24.90852289472077
CapturedFrames_-5.0_0.5_-5.0,-5.0,0.5,-5.0,16.863342541084133,6.072180219034607,11.367813919424323,23.195233535727244,49.22718838863346,39.0221547582266,33.387657663567204,27.932123881541184
CapturedFrames_-5.0_0.5_-6.0,-5.0,0.5,-6.0,22.170290209928027,,21.95817401086184,43.9020716635858,53.98893162266241,,28.14781642785725,38.63238150161865
CapturedFrames_-5.0_0.5_0.0,-5.0,0.5,0.0,13.15780078064846,24.58918404476628,15.7799216264246,18.668987524414398,42.77507980594234,43.04836051894005,33.561234370803085,26.320253177459875
CapturedFrames_-5.0_0.5_1.0,-5.0,0.5,1.0,12.955329797052256,26.982472653979887,12.888744326151755,19.269175120344386,42.43118626502883,42.32720748972418,33.42760217790852,26.400823718411363
CapturedFrames_-5.0_0.5_2.0,-5.0,0.5,2.0,11.887822045422794,33.04074578107754,13.693241482541492,18.3662383497464,43.33974998461069,43.92684136696809,31.771695435596936,28.50563785813012
CapturedFrames_-5.0_0.5_3.0,-5.0,0.5,3.0,12.697832165121016,33.075663410435645,11.968772139026784,21.063680026175337,40.089867341766855,37.11418985012679,29.24351309441926,26.541551907519075
CapturedFrames_-5.0_0.5_4.0,-5.0,0.5,4.0,13.32431212828028,31.437939037773244,15.623404671391942,15.386713799851137,42.66127957819009,41.86146410597197,23.240329673403743,32.518294782243565
CapturedFrames_-5.0_0.5_5.0,-5.0,0.5,5.0,13.453374852346636,35.029094550148805,11.61634293380498,16.221257416319656,42.78928132768405,45.55562222264277,17.451613228991928,28.85993678839756
CapturedFrames_-5.0_0.5_6.0,-5.0,0.5,6.0,15.945551534033685,36.13491401021635,26.504006390328826,29.28944871896164,33.56138559296237,43.86519315160638,19.804597449854228,22.73242224576242
CapturedFrames_-6.0_0.5_-1.0,-6.0,0.5,-1.0,13.505393183360296,30.92759607238041,17.487520699218297,24.154217988866662,47.80118149989124,43.81038331941519,29.60193838209761,24.93935063466016
CapturedFrames_-6.0_0.5_-2.0,-6.0,0.5,-2.0,10.26352535056025,35.21200350632293,14.879054378526238,25.36682383152377,46.36075267683615,46.19366770145888,30.709076132799407,23.55643207693433
CapturedFrames_-6.0_0.5_-3.0,-6.0,0.5,-3.0,11.18486924570784,38.713613015455074,13.775969536030534,29.011033646481906,55.93103943122623,45.43676037682175,29.56118880739601,23.02181354097389
CapturedFrames_-6.0_0.5_-4.0,-6.0,0.5,-4.0,11.909814609801112,,15.255862100791404,30.92388339303985,48.96290785829439,,29.87945115545976,20.98029359052228
CapturedFrames_-6.0_0.5_-5.0,-6.0,0.5,-5.0,18.554378468748663,,4.578506569567679,5.457809761109928,57.40181900467898,,28.606532364258783,22.277706253108008
CapturedFrames_-6.0_0.5_-6.0,-6.0,0.5,-6.0,,,,,,,,
CapturedFrames_-6.0_0.5_0.0,-6.0,0.5,0.0,14.966332188416429,27.246827895517143,14.792388942647063,25.80300806743741,45.19424186148682,45.30853897196803,34.600250981349866,18.811226904006503
CapturedFrames_-6.0_0.5_1.0,-6.0,0.5,1.0,13.043437916422418,37.05432676577362,14.850107466719605,22.90477787961132,46.512769886669005,50.38302134985474,31.5813243835675,26.15075861525265
CapturedFrames_-6.0_0.5_2.0,-6.0,0.5,2.0,11.825923300791278,,17.643569464054366,23.035258162409008,47.045451517211234,,34.72822614281308,30.94825857525288
CapturedFrames_-6.0_0.5_3.0,-6.0,0.5,3.0,13.611866156849342,34.04907999898667,13.858410880637445,20.898604202838925,46.20726819412785,37.52576188538487,26.04083742046837,22.771402470483142
CapturedFrames_-6.0_0.5_4.0,-6.0,0.5,4.0,10.424267605765923,35.43303552265384,10.35866198212525,32.33337612835145,44.5716137704704,42.62549258422227,17.174755926599516,22.712921190155324
CapturedFrames_-6.0_0.5_5.0,-6.0,0.5,5.0,,,,,,,,
CapturedFrames_-6.0_0.5_6.0,-6.0,0.5,6.0,,,,,,,,
CapturedFrames_0.0_0.5_-3.0,0.0,0.5,-3.0,11.64686509188614,8.37558439323397,18.65747695869036,24.94334286408547,33.82706831239568,31.75276243225805,24.61880025608597,39.99003889106135
CapturedFrames_0.0_0.5_-4.0,0.0,0.5,-4.0,14.638362784412251,9.17269213628981,21.078408107359387,21.487496397596107,33.756995205729744,33.229438028163834,25.88078657817977,36.614922112614586
