frame,gt,mp,corr
0,157.47643140621224,,
1,157.47643140621224,,
2,154.4223670853476,,
3,151.64560785158451,,
4,147.42111161639016,,
5,144.59146046541488,,
6,143.22296667995346,,
7,143.12586902756988,,
8,144.1012633458592,,
9,145.95116529691765,,
10,148.47566261060547,,
11,151.29526793990757,,
12,153.79931236792828,,
13,155.82772902825897,,
14,158.93297195987802,,
15,162.36928778690694,,
16,165.08276751440374,,
17,166.70068993758107,,
18,167.53628062132358,,
19,167.59309840058305,,
20,167.14870892313465,,
21,166.6394502173351,,
22,166.28790579861706,,
23,166.3135158180628,,
24,166.85585496900626,,
25,167.59156171398675,,
26,168.03252199209183,,
27,167.69225750786623,,
28,166.44630262438454,,
29,164.62090822337117,,
30,162.41995491555298,,
31,160.04967564294358,,
32,157.47687847994783,,
33,154.42244749935963,,
34,151.6453277906385,,
35,147.42116097572676,,
36,144.59165566289943,,
37,143.22282241802995,,
38,143.1258278368333,,
39,144.10112593708772,,
40,145.95123734266997,,
41,148.4751948463678,,
42,151.29502713756065,,
43,153.79946072017904,,
44,155.82759979133922,,
45,158.9328761780994,,
46,162.36912408111806,,
47,165.0825849375221,,
48,166.70105137345874,,
49,167.53645840679525,,
50,167.59289181045662,,
51,167.14851646090355,,
52,166.63917705922654,,
53,166.2880874039047,,
54,166.3133454619204,,
55,166.85603050237202,,
56,167.5911909172143,,
57,168.03230915696733,,
58,167.69242208770544,,
59,166.4460897018887,,
60,164.62111747124536,,
61,162.41977128968762,,
62,160.05007691760835,,
63,157.47689108859345,,
64,154.4222651476962,,
65,151.64584932851017,,
66,147.4210028381385,,
67,144.5916135354937,,
68,143.22320272274598,,
69,143.12558964247592,,
70,144.1009885276123,,
71,145.95123734267003,,
72,148.4753268917644,,
73,151.2947953393501,,
74,153.79914264090172,,
75,155.82767724883192,,
76,158.93251636892654,,
77,162.3691407619074,,
78,165.08285807848654,,
79,166.70063499183382,,
80,167.53642012947677,,
81,167.5931135536491,,
82,167.1484994617348,,
83,166.63907405921321,,
84,166.2883465226749,,
85,166.31375541955916,,
86,166.8560317043678,,
87,167.5911085771929,,
88,168.03223710362792,,
89,167.69223273354658,,
90,166.44593486218415,,
91,164.62112483317625,,
92,162.42001555655975,,
93,160.05010458861705,,
94,157.47693217184613,,
95,154.42252043930745,,
96,151.64600177119925,,
97,147.421235603804,,
98,144.59155597128378,111.44190440486065,82.42149833424817
99,143.2233950378021,116.59639107437165,87.57598500375917
100,143.12576450424285,116.59484301272984,87.57443694211736
101,144.10139050466796,117.30991348774039,88.28950741712791
102,145.9511652969176,117.09408164583525,88.07367557522277
103,148.47540990365283,125.0892740080704,96.06886793745792
104,151.29475167941064,127.36814055578714,98.34773448517466
105,153.79902923296322,,
106,,,
107,,,
108,,,
109,,,
110,,,
111,,,
112,,,
113,,,
114,,,
115,,,
116,,,
117,,,
118,,,
119,,,
120,,,
