frame,gt,mp,corr
83,67.13432062633946,103.76225625493242,78.35828431214983
84,67.90976493853199,109.11654287419601,83.71257093141344
85,68.45529453841769,101.17181789393248,75.7678459511499
86,68.35040718525029,99.69158421120548,74.28761226842289
88,67.4713536886978,96.48518454884962,71.08121260606703
89,67.39269597327262,92.40638575367245,67.00241381088986
90,67.73969128715112,90.35929111131834,64.95531916853577
91,68.79669514374993,90.46596465585228,65.06199271306969
92,70.62439232185308,91.68774309176273,66.28377114898015
93,73.04288706751102,96.87306242368622,71.46909048090365
94,75.8028110632349,99.65251164322538,74.24853970044279
95,78.60695978688844,96.28200409770557,70.87803215492298
96,80.72009439043624,97.18400377040007,71.78003182761748
97,81.39062227959423,98.18333705239553,72.77936510961294
98,80.35888846614166,96.8989759349971,71.49500399221452
99,78.09527172912311,93.72414971236398,68.32017776958139
100,75.46858587735882,95.57227514845864,70.16830320567607
