joint_short,height_bin,azimuth_bin,raw_abs_theta,signed_mean,n_test,bias_signed_theta,abs_bias,n_calib,corr_abs_theta,improvement,r2,n
R_Elbow,2,3,70.58484125580912,70.58484125580911,118,76.19460528090815,76.19460528090816,371,5.609764025099025,92.05245216211726,0.368921818836097,9
R_Elbow,2,4,81.15791750743503,81.15791750743503,35,77.59204746304738,77.59204746304738,565,3.565870044387651,95.60625733889614,0.8359069374131047,11
R_Elbow,2,6,47.20973102947519,47.2097310294752,19,51.79256503597707,53.433604244962844,645,4.5828340065018764,90.2926072515842,0.2063128621452128,11
R_Elbow,2,7,24.253489832295767,24.25348983229577,53,31.46823933763543,32.62544914047036,493,7.214749505339665,70.25273659491033,0.795306739085242,7
R_Elbow,3,0,25.70740375201793,25.70740375201793,129,27.36990487887195,27.883609522604324,466,1.6625011268540177,93.53298706127211,0.7345842823933806,7
R_Elbow,3,1,44.21766890334473,44.21766890334473,43,43.21179306564588,43.71031497614249,497,1.0058758376988521,97.72517217065968,0.3445733381321707,12
R_Elbow,3,2,49.835904418627024,49.835904418627024,95,57.30054701763591,57.30054701763591,499,7.464642599008883,85.02155687533013,0.8191713129779986,9
R_Elbow,3,4,79.59242364159496,79.59242364159496,120,76.73228819524182,76.73228819524182,306,2.8601354463531408,96.40652298862975,0.7968157547154531,10
R_Elbow,3,5,57.840314851820544,57.553946940243215,92,61.169916314730195,62.210517014977654,301,3.3296014629096504,94.24345895861794,0.3548128211484829,8
R_Elbow,3,6,52.38813667847822,50.179554891004095,171,52.28146084668689,52.75418722563885,469,0.10667583179132833,99.79637406757558,0.8803394065459249,12
R_Hip,0,0,9.424695469374578,0.2172643794422054,71,2.0268709234433198,7.625482229859887,559,7.397824545931258,21.505956664908798,0.7170272465781555,12
R_Hip,0,1,60.18847077576979,14.520341672121479,395,14.828572145095267,51.62255180306311,427,45.35989863067452,24.636897987221896,0.593565869972956,13
R_Hip,0,2,119.02621993465223,10.694318072789413,444,42.64950133729758,127.98648034030826,418,76.37671859735465,35.832022020621174,0.7733305259083234,12
R_Hip,0,3,176.1709827435764,-75.77425776162595,85,-57.33493536560844,169.0274869261559,274,233.50591810918482,-32.54505053710328,0.906615912767106,8
R_Hip,0,4,148.16044572094455,33.15910430058191,60,68.4038220354119,168.21046158509154,310,79.75662368553265,46.16874747005575,0.9601299105559112,11
R_Hip,0,5,153.56152967346264,49.0872525327102,135,13.882000110518367,137.23175033305856,331,139.67952956294428,9.040024633798204,0.8988611374699619,9
R_Hip,0,6,98.45774027203466,-8.536408459527454,99,-4.47959302826371,82.64017531415665,524,102.93733330029836,-4.549762178054033,0.8252708410659428,11
R_Hip,0,7,14.388917169233041,-8.554815232974255,18,-1.3929289226850092,13.072324399182772,431,15.78184609191805,-9.680568080991009,0.9476737622371558,10
R_Hip,1,0,5.1830842958307075,2.2407019209616945,239,3.0051265704476933,5.287527274571509,514,2.1779577253830142,57.979504073762186,0.8723805183214736,14
R_Hip,1,1,41.54371260154284,39.3309027982175,56,48.83056303633694,53.98149245396978,531,7.286850434794097,82.45979962194453,0.155651482395968,12
R_Hip,1,2,106.05849846645305,97.66304075556702,195,112.42313610670564,140.57075079237265,589,6.364637640252596,93.99893668844862,0.4019113033326351,12
R_Hip,1,3,175.45605982120722,1.5584454238034955,77,16.89535598769897,173.52861385666978,393,158.56070383350826,9.629394393625176,0.812814009235274,15
R_Hip,1,4,162.1204286018545,43.03182300290849,99,20.855607417258607,174.10813651566068,453,141.26482118459592,12.864268616311831,0.7808489959714559,15
R_Hip,1,5,161.1331040083868,-44.64939012306375,125,-90.87915955514896,142.5615628441614,361,252.01226356353575,-56.400055168315255,0.5906286934622813,11
R_Hip,1,7,6.9830559907420735,-0.44688461028224286,52,-8.05481736494838,13.74186117370039,382,15.037873355690454,-115.34802779223332,0.8534267624527647,12
R_Hip,2,0,8.447948585902033,0.6852649003570163,203,5.04703827236282,7.518336616145677,556,3.400910313539213,59.74276738361471,0.9604093134131556,12
R_Hip,2,1,63.52289310059751,62.91864737919213,275,59.36227158292942,60.074963169462734,471,4.1606215176680905,93.45020147133545,0.3825521252474722,12
R_Hip,2,2,129.88381181273894,127.5099479908214,144,111.26830730867864,121.41658721929312,405,18.615504504060297,85.66757146695129,0.92641783991287,11
R_Hip,2,3,172.43049982835768,91.26061081540017,118,54.24451772841715,175.3859798476727,371,118.18598209994053,31.45877195879715,0.8938208291610986,9
R_Hip,2,4,177.77339390790422,-15.780799709987566,35,1.2779810228456927,175.3038600017787,565,176.49541288505853,0.7188820524559225,0.962346333351454,11
