height_bin,azimuth_bin,joint,metric,r2,rmse,local_mae,n,beta_0_intercept,beta_1_camera_y,beta_2_distance,beta_3_sin_azimuth,beta_4_cos_azimuth,beta_5_elevation,reliability_weight
1,1,R_Shoulder,angle_mae,0.46168664328286924,1.536274981459154,1.0124396338390795,10,29.074804423245578,29.07480442324564,2.8707663784783772,41.48332162225831,28.10719604313237,0.9527846626251133,0.09112554906151735
1,1,L_Elbow,angle_mae,0.8952782475622392,1.0154471946998735,0.8663306027906024,12,26.20380282251335,26.203802822513214,-3.6853720830045624,14.172301276229117,-1.6062786419166981,-0.8208707504631896,0.21083422195518242
1,1,R_Elbow,angle_mae,0.9114590097593009,2.4244660218633114,2.118509379475206,10,-52.701296742156664,-52.70129674215688,7.305772812250851,-79.18293807396401,-21.830714208356646,0.49355356817336826,0.17989951392311593
1,1,L_Hip,angle_mae,0.8043896684391137,2.5182587338848386,1.9440861217353114,12,41.08467607451607,41.084676074515855,-7.19732589532353,12.616496245397723,-6.447293657599204,-1.783087370300514,0.18943034789009294
1,1,R_Hip,angle_mae,0.15565148239596804,3.296230314498641,2.1875747281365654,12,-10.530526029984713,-10.530526029984658,1.4926275408993241,-19.743531758857554,-11.822255433916874,1.0923143334944614,0.03665526251361681
1,1,L_Knee,angle_mae,0.4876238768251415,1.426641649918722,1.1270452199628285,12,-4.085319067026147,-4.085319067026127,-1.1608907147510923,-23.11202011599334,-12.522501408072127,-0.08140592027248239,0.1148333503658049
1,1,R_Knee,angle_mae,0.9311932027398291,1.150498175581605,0.8830980567769569,12,37.74164451233621,37.74164451233601,-2.2797941453066475,53.47495780728978,16.41120034038878,0.25280440683039984,0.21929204124437052
1,2,L_Shoulder,angle_mae,0.9241021245225066,1.629813030323967,1.3710465324632517,12,-27.514792881995824,-27.514792881995444,6.8489840765726875,-50.69389211837273,5.806190802026936,0.7312452974180985,0.21762212246454607
1,2,R_Shoulder,angle_mae,0.35170461645398465,2.7143836512535,2.1314852783984573,12,-34.3498850140806,-34.3498850140801,5.086548339988623,-62.16840525405426,14.286514171110902,1.6385027759274813,0.08282494226798105
1,2,L_Elbow,angle_mae,0.625196317169355,1.4045492136061086,1.194351805143674,12,-3.0043860887177765,-3.0043860887177307,1.0729898852435875,-8.01531527219406,-6.240229410841134,0.2836565380115974,0.14723107532050575
1,2,R_Elbow,angle_mae,0.7900986362631671,2.8458621945110814,2.3104494963373168,12,-38.43207017554507,-38.4320701755445,-0.9198055607840754,-122.43503804929692,42.31343508759212,-1.644023300197727,0.1860648705561396
1,2,L_Hip,angle_mae,0.8820813248860562,1.2401454689822162,1.0875425481495724,12,48.74072278902335,48.74072278902274,-7.804455424658382,16.60364411666803,-10.097143152493727,-2.2772812477180935,0.20772640275795312
1,2,R_Hip,angle_mae,0.40191130333263514,1.5251266293276198,1.2118043235228004,12,0.9530119128813054,0.9530119128812906,3.2370656347212656,6.228869135454663,-5.204875186047275,0.9274839296087911,0.09464840362631352
1,2,L_Knee,angle_mae,0.5585731238549492,1.5724579080571357,1.2991088621828615,12,-10.549012065475518,-10.549012065475361,-1.2336630731751173,-35.69588660380101,14.464150444789189,0.10252093991500555,0.1315415964742815
1,2,R_Knee,angle_mae,0.6109750863607881,1.0698307000080975,0.9028842568748514,12,16.853310529669347,16.853310529669137,-1.5730425937624632,11.909235647986426,-5.666356674044853,-0.26055325167438426,0.1438820359118823
1,3,L_Shoulder,angle_mae,0.9252510662233232,1.555092269476275,1.233370321068567,15,42.73556981476457,42.73556981476484,9.273194350822155,56.55687904494278,-132.94594404314853,3.029936550993124,0.2695373052751362
1,3,R_Shoulder,angle_mae,0.8484173868130953,1.4228697257335121,1.2548620777727004,15,-32.51308730271894,-32.513087302719164,-5.620527282959047,-83.00811324789262,136.80397558027778,-2.234853183951852,0.2471546854018747
1,3,L_Elbow,angle_mae,0.8948365724826497,2.0771442636229365,1.6414494591958602,15,0.23743753100593193,0.23743753100593024,0.2100194085822331,21.035704099788163,23.149365150440655,0.18649682771791354,0.26067717964714804
1,3,R_Elbow,angle_mae,0.5496451662781086,3.361800878498665,2.2300238808832153,15,-21.21294371599932,-21.212943715999486,-8.312368282007558,-81.71012547859434,128.7660733940269,-3.3156282142092213,0.16011856930986487
1,3,L_Hip,angle_mae,0.5873756370744809,3.7614681298214783,2.8670472279197727,15,-33.32619424129117,-33.32619424129134,5.891164950038297,-26.616233019349885,18.153738176240807,1.7941641502851304,0.17110993132658456
1,3,R_Hip,angle_mae,0.812814009235274,2.94023263585777,2.435548119403412,15,11.804725981088895,11.804725981088954,0.2489049343036429,-21.098821069003364,-24.827023278247566,0.2582633891961965,0.2367829724675792
1,3,L_Knee,angle_mae,0.1919666545365607,2.984633175346294,2.0850036861596286,15,-23.993294924800235,-23.993294924800363,0.8232495169116198,-28.815447827427136,56.66603276000105,0.04051444936242632,0.05592230763663754
1,3,R_Knee,angle_mae,0.8464828306585036,1.3485991380325282,0.8957473255041362,15,26.057841075609854,26.05784107561,-2.0712464700523903,23.110379493786695,-17.49498028458013,-0.4175958402507618,0.2465911247945463
1,4,L_Shoulder,angle_mae,0.969268585357391,1.0103121845552216,0.8988583751149888,14,-26.83742500105529,-26.837425001055127,5.293007936037967,34.02359996278399,40.11606842410092,1.307440534750203,0.2645183213742725
1,4,R_Shoulder,angle_mae,0.5357306943791373,4.834017123050306,3.4491522017628413,15,-7.248912613447252,-7.248912613447074,12.49786431550242,-17.153365441293406,-70.40608822055646,4.152284984356791,0.15606510815009134
1,4,L_Elbow,angle_mae,0.7086263439109801,2.9077094166296815,2.167708272769376,14,-70.28427373684363,-70.28427373684323,6.763065789501052,37.668442218012515,109.9336082101257,1.4879531389101004,0.19338772947418423
1,4,R_Elbow,angle_mae,0.8620300409074687,2.586509452630354,2.0478153282437193,15,51.486339314287086,51.48633931428746,-5.511274872159092,-36.95609035270644,-28.765372593329108,-1.8929811329887727,0.25112022322850647
1,4,L_Hip,angle_mae,0.7399622986808196,3.1229353050404045,2.3954467799737325,15,-95.83715167900858,-95.83715167900954,5.852080937541764,62.71411919492867,147.3182216601942,1.847425484957597,0.21556035034439397
1,4,R_Hip,angle_mae,0.7808489959714559,2.440569454624954,1.9385253639468634,15,28.69904555424851,28.69904555424854,-7.831559210224924,27.57150321180593,23.637506045518453,-2.894086658150293,0.22747116094664657
1,4,L_Knee,angle_mae,0.5330128477361615,3.648657161248087,2.851958409670609,15,-46.8477325826538,-46.84773258265406,10.58928594225847,-8.55488431516568,14.44462359897533,3.8932473737021454,0.15527336514428325
1,4,R_Knee,angle_mae,0.7412880671856557,1.9878146099147704,1.386467989735481,15,14.881639252314825,14.881639252314788,-5.3084395755583555,1.0081764717788948,37.4549948936254,-1.8494873688626754,0.2159465634310438
1,5,L_Shoulder,angle_mae,0.5658367511585712,1.0689846197957455,0.8764029289461626,10,33.05463519459536,33.05463519459556,-2.498512447575214,-8.454388439148252,1.19169554203615,-0.5097448280303496,0.11168220995494232
1,5,R_Shoulder,angle_mae,0.9319195239699757,0.7151957623352568,0.5884672547946347,11,22.96318768553292,22.963187685532834,-4.376699185269967,41.079668170146356,12.082938960515305,-2.4371964484690807,0.20177740879748535
1,5,L_Elbow,angle_mae,0.7168999950290487,1.4657101907131798,1.2648208160919643,10,61.413211087115876,61.41321108711624,-12.909786126087809,4.171824984074684,2.464465307900354,-3.852005632372432,0.14149836608809058
1,5,R_Elbow,angle_mae,0.45104683552324476,1.229206844701642,0.9915916057705855,11,23.133809510307618,23.13380951030752,-5.197626951334727,3.8656978631862393,3.948977757416743,-1.7215894320369216,0.09765978647005796
1,5,L_Hip,angle_mae,0.5104676016233418,4.595805482100624,3.824635183833475,11,-23.11690590654995,-23.11690590654984,5.699090290147128,37.625677360824774,-1.1076805542946628,1.0193495243168762,0.11052545555848166
1,5,R_Hip,angle_mae,0.5906286934622813,1.921499613552948,1.642289367215472,11,23.935250202817162,23.93525020281703,3.734674930455041,-69.91330204169036,-32.84747974543745,2.126352196927744,0.1278817797706135
1,5,L_Knee,angle_mae,0.7522255879496176,1.4336654786024752,1.2340682423243337,11,14.556865469943439,14.55686546994339,-5.344288872599537,17.133990239392485,14.362987475087888,-1.1050372362833372,0.16287042610830507
1,5,R_Knee,angle_mae,0.378390953791801,3.034493987983179,2.5436139501644495,11,-36.02777813898963,-36.02777813898949,12.568285456332765,-23.669975860398615,-10.395152475580263,4.23217691561571,0.08192847580149899
1,6,L_Shoulder,angle_mae,0.826027754291482,1.4800759351078183,1.2239647680047128,11,-5.919788304866798,-5.91978830486676,8.88816211744648,-13.601576655536986,10.702692506169978,2.042233869463869,0.1788499280986316
1,6,R_Shoulder,angle_mae,0.9266766087114293,0.9228321312962613,0.8186313362529609,11,17.65008154223278,17.650081542232755,-1.3135142307968497,29.482101086214605,-2.3998948897215997,-1.6170947472523594,0.20064222294913267
1,6,L_Elbow,angle_mae,0.932116295187868,1.5498032011521803,1.2937043856021087,11,19.637515553775057,19.63751555377538,4.279224932791431,-35.54371161381856,14.983269132884514,-0.466628168122476,0.20182001332014102
1,6,R_Elbow,angle_mae,0.14902404814575676,0.5929562439834772,0.5310260712731639,11,4.314408740148769,4.314408740148783,-0.5796986326085376,2.619994515441382,-1.411868325790124,-0.24139588327647488,0.03226639802036305
1,6,L_Hip,angle_mae,0.520606170388445,1.6385952601167721,1.25461748862962,11,37.17824056465714,37.17824056465761,-1.315975922500785,-45.53149377846836,10.416432120655815,0.12612649562083433,0.11272063881381558
1,6,R_Hip,angle_mae,0.9874597590556756,0.48482807556389224,0.41471904725654274,11,53.242974895267544,53.242974895268084,-8.360545941590159,-39.20210944396445,-1.3219202977913533,-1.2749671589200702,0.2138028728331082
1,6,L_Knee,angle_mae,0.8910067429563153,0.9059327604345234,0.7885046995714653,11,24.866033061559328,24.866033061559538,-4.570134428460014,-8.863138374944029,-1.6787055185186581,-0.6281907028012483,0.19291905276211882
1,6,R_Knee,angle_mae,0.7875845866932412,0.6016749626880227,0.5517189610051225,11,13.770076823794946,13.770076823794971,-3.413082487304848,12.459636844175135,-5.838146456676543,-0.8720374859468354,0.17052628797260888
1,7,L_Shoulder,angle_mae,0.6861446387519421,1.2291283899883172,0.911787545677516,12,41.06229149126698,41.0622914912672,-5.250937806379163,11.179684090232382,-0.16564176697835098,-2.4242394042171895,0.1615841459947105
1,7,R_Shoulder,angle_mae,0.7667686964022448,2.663137198350897,2.117463970150557,12,31.939431641926387,31.939431641926912,-0.7793751966358293,13.714271251940453,33.769408531162654,-1.0491976112474681,0.1805707688819036
1,7,L_Elbow,angle_mae,0.4089780963401842,2.1206656319067956,1.744088606862496,12,56.165302954811466,56.16530295481262,-5.115198547694167,-21.539747765890418,49.0591687834674,-2.4074053749983477,0.09631260334245971
1,7,R_Elbow,angle_mae,0.10923788821491165,1.316578766558554,1.0775172594011977,12,5.316980359941004,5.316980359941276,0.9777693764008859,-9.66540981960162,13.531956154537317,0.5971056388316649,0.02572505836317327
1,7,L_Hip,angle_mae,0.41188443749364323,2.5311979580301722,2.0581266255342174,12,23.768342773151733,23.768342773151527,-5.152405389231182,22.016486002395887,-18.404820815125984,-2.0268200360219275,0.09699703433080811
1,7,R_Hip,angle_mae,0.8534267624527647,1.8240364967616423,1.5605500763482263,12,5.26543949489083,5.265439494890884,-0.8582511107430522,-13.323035484756616,-8.082772186759684,1.4344695134187506,0.20097837510002747
1,7,L_Knee,angle_mae,0.3975030651456999,2.6938689337085213,2.0773970663489547,12,-5.511535681585094,-5.511535681584379,8.305188528854043,-33.298578924782824,42.4923011778571,3.4716356909862425,0.09361028227033698
1,7,R_Knee,angle_mae,0.7656579878056314,0.8461457709884648,0.65264589597393,12,14.865173066659485,14.865173066659763,-0.8317024104229471,-11.49589574897638,6.584129739285567,0.11705694727257487,0.1803092017284253
2,0,L_Shoulder,angle_mae,0.699853677076598,4.132113101911422,3.443359726294625,12,5.875763265923362,8.81364489888458,11.29184337450611,24.309059218293623,83.61942338994925,2.1477772670942787,0.16481256625042734
2,0,R_Shoulder,angle_mae,0.7583888511719223,1.2034151962078998,0.955807959386696,11,-2.5819603143880396,-3.8729404715822513,1.123534069303402,-17.21694739628225,-20.614488845909765,0.4797891467532982,0.16420488391366977
2,0,L_Elbow,angle_mae,0.9339191526942832,1.3340107485069086,1.0846868795435893,12,-27.272224240674117,-40.9083363610107,3.91798737552117,-33.89320980740285,-68.03050043077451,0.5682770704546343,0.21993399087209914
2,0,R_Elbow,angle_mae,0.5845040150306555,1.366185073404864,1.0898385167726297,11,-6.476750327902909,-9.715125491854703,-0.984558391862485,-11.55783078568862,-41.82757108988067,-0.5305392651926422,0.1265556762693297
2,0,L_Hip,angle_mae,0.9025387320625973,2.2299733294748507,1.9550996102463165,12,-7.554347518325865,-11.331521277488488,-0.042814632259120966,-41.60356968657953,-41.4069260694277,-0.2029264139942324,0.2125440351946069
2,0,R_Hip,angle_mae,0.9604093134131555,1.2563003469790688,1.029024197127489,12,17.52167333229576,26.282509998443572,-3.29283745891649,-25.856135299714097,16.88857793843883,-0.6671156230942259,0.22617231112598524
2,0,L_Knee,angle_mae,0.9284484601587428,1.6763293466604046,1.4251978931577005,12,27.545705706758202,41.31855856013697,-3.4265806519300384,32.501763189355536,39.295501767348654,-0.5174966532276244,0.21864566603294738
2,0,R_Knee,angle_mae,0.8239766985610523,1.8900532377581785,1.6612742601441415,12,7.5987467509669075,11.398120126450289,-0.6189571290552309,8.278790148265678,7.524655780665439,0.5068287257057307,0.19404301022989198
2,1,L_Shoulder,angle_mae,0.9693924412830611,1.7408583293025561,1.546257115693001,12,-30.69443014569101,-46.04164521853643,15.325993364470813,-24.93844215139345,-3.083799234071388,2.158313909730829,0.22828779955690884
2,1,R_Shoulder,angle_mae,0.6960699475506396,2.7029611007820917,2.014280912388014,11,37.68505749754909,56.52758624632346,-0.22263363628181665,60.10029351363449,46.5071751708276,-0.6501208306323818,0.15071171570721872
2,1,L_Elbow,angle_mae,0.7900810160730121,2.400729884019582,2.055382058953285,12,11.81880270293451,17.72820405440167,-6.514008571323988,-17.457236791260488,-28.474478508464593,-1.262075981735988,0.18606072107625202
2,1,R_Elbow,angle_mae,0.9364058949475452,2.2056684585286535,1.7643165321542036,11,-18.41813317606034,-27.6271997640905,1.1551226042993727,-95.67006577850815,-24.098607207693398,-1.3383452942013747,0.20274878914468727
2,1,L_Hip,angle_mae,0.6466445048879812,4.21928681454437,3.5249986799296944,12,81.23286203594394,121.84929305391601,-3.097171476677886,209.3003857644698,108.18069114848517,0.3056000555733789,0.15228203236354604
2,1,R_Hip,angle_mae,0.3825521252474722,4.490573146046511,3.4156268211138463,12,54.10963507336467,81.16445261004706,-1.1394110749012327,119.46234395635962,77.65822187430902,-0.05921166009784429,0.0900893994726988
2,1,L_Knee,angle_mae,0.45796620989913184,4.698405164066758,3.21022657388249,12,58.05742205522767,87.08613308284164,2.0956363814764956,173.65856915987007,105.9020637787012,0.7165014222774744,0.10784909586350112
2,1,R_Knee,angle_mae,0.9276464617211145,1.2874834061314784,0.9964703042048967,12,29.710664556119497,44.56599683417921,-5.972305781296958,39.35786089487351,7.847236430781356,-0.7798803814790105,0.21845679880974941
2,2,L_Shoulder,angle_mae,0.9799491999188232,0.9054142049883226,0.7723002453418624,11,-0.8575341314999398,-1.2863011972499085,5.728157942572574,-15.681967801711664,-4.931292876312324,-0.07231999179941795,0.21217670112806816
2,2,R_Shoulder,angle_mae,0.578572515278539,1.989708321794106,1.7344454846967494,10,51.97743580276682,77.96615370415071,-6.941438853291569,56.56427543056173,-19.1235082334083,-2.2305380406259303,0.11419593547642981
2,2,L_Elbow,angle_mae,0.4629637931755588,1.6967640035565128,1.3843249401238362,11,-0.1538496771809318,-0.23077451577139643,-0.12213083351887508,-9.278461036969713,-3.4830799622144135,0.061079282110248656,0.10024002303983152
2,2,R_Elbow,angle_mae,0.7793513008397623,2.584062195880739,2.325950937867751,10,32.649748305907714,48.97462245886202,-8.493725421038413,-14.973871397927947,10.775586539183314,-3.114524606013262,0.1538247125709436
2,2,L_Hip,angle_mae,0.9034621464918794,1.7893511254160188,1.3220477879329329,11,32.194859877421266,48.292289816131856,-11.739067397284858,-19.90866995051903,-7.076963508299721,-2.49609660240543,0.19561587259075255
2,2,R_Hip,angle_mae,0.9264178399128701,1.4092279631600675,1.1958023105285434,11,-20.524567046740664,-30.78685057011097,12.511973348536822,4.31842380972294,-11.497883785755803,2.340115667618914,0.20058619483049372
2,2,L_Knee,angle_mae,0.8599630332113394,1.310357621951749,0.9606666788333442,11,42.91620717061654,64.37431075592474,-9.424004975547911,42.000906102926564,-16.196233149935082,-2.096157197512561,0.18619752890658436
2,2,R_Knee,angle_mae,0.686274023969135,1.2904863993845328,0.9525887676067374,11,15.859037431645762,23.7885561474686,-2.100979911369965,23.371713909240352,-11.705763507566594,-0.2683780760697836,0.1485907213228175
2,3,L_Shoulder,angle_mae,0.9314496659218809,1.4714342049679638,1.269163289033324,9,36.17984785090169,54.26977177635272,5.524844230345531,53.578464522447504,-134.69717836064746,1.3217886831622252,0.16587336511496573
2,3,R_Shoulder,angle_mae,0.9615520900944631,0.6520244824268996,0.5723632297417053,9,-1.8647764694316245,-2.7971647041475127,-0.8548339251735636,-37.65155639649376,42.33917186079862,-0.38072762820666517,0.17123403094405526
2,3,L_Elbow,angle_mae,0.9764844092491362,1.17808212741317,0.9521671207004014,9,-23.288291174028604,-34.93243676104301,1.443976848177737,-6.197160476972273,88.08972928693427,0.25501879362341384,0.1738931913021245
2,3,R_Elbow,angle_mae,0.368921818836097,2.282880053590678,1.9506277084827326,9,14.652600637593334,21.97890095639001,-0.8529198010805006,-0.6259521610305243,-18.35457215250003,0.04513941955574907,0.06569791776575656
2,3,L_Hip,angle_mae,0.7538981371879828,2.841135073781981,2.13858089472892,9,-21.453552192914877,-32.18032828937231,7.594739905718811,-20.483662381539006,5.171384153479077,1.8791294876309586,0.13425483474247407
2,3,R_Hip,angle_mae,0.8938208291610986,2.9815157577587637,2.635749487707226,9,-1.6496115315975766,-2.474417297396326,5.859704985804685,-16.74538560096621,-38.814901287812454,1.2527131479996523,0.1591723891983603
2,3,L_Knee,angle_mae,0.7389309910336777,1.1470585621431773,0.9445221030006759,9,-26.488284630423816,-39.73242694563575,6.000585291865981,-18.95147983658828,39.26438133031772,1.8523597160566965,0.13158947236207644
