frame,gt,mp,corr
19,100.78711040305188,84.78170363248482,55.816090831642384
20,100.09913268135818,82.13225089326917,53.16663809242674
21,99.11236610216956,82.86803577978104,53.9024229789386
22,98.76584976126534,91.51469449449213,62.5490816936497
23,99.12682006360882,99.27763156615411,70.31201876531168
24,98.43384247845637,94.35314020953345,65.38752740869101
25,96.60272902948431,88.25385676530294,59.288243964460506
26,96.30294270029009,88.59784257408896,59.63222977324652
27,96.2722967832965,100.88311911512899,71.91750631428656
28,96.17157379987674,108.2550554001534,79.28944259931096
29,95.62667058395394,98.21597622033075,69.25036341948831
30,94.52137927660861,96.73158394105089,67.76597114020845
31,93.10264199266919,91.85833825446613,62.8927254536237
32,91.7449650327211,110.91308990085469,81.94747710001225
33,90.75055480275367,115.87448886693014,86.9088760660877
34,90.28508848888264,121.02761665295459,92.06200385211216
35,90.11207994349107,128.50981249192347,99.54419969108103
36,89.60871316742039,128.57196230289924,99.6063495020568
37,89.1926392776455,128.19968236201228,99.23406956116985
38,89.3663076221636,132.29994635665508,103.33433355581265
39,89.81586323095532,131.18101113654154,102.2153983356991
40,90.413784539034,133.9252584221045,104.95964562126206
41,90.4121888544473,133.53337945144852,104.56776665060609
42,91.55936408072994,133.04346178165417,104.07784898081174
43,94.52600509763728,132.6606318525012,103.69501905165878
44,97.22713374970259,124.71864945406314,95.7530366532207
45,98.53867124873952,111.6483717411682,82.68275894032577
46,99.29764466902617,126.40380073665324,97.4381879358108
47,100.17345725780255,122.26021759293025,93.29460479208781
48,100.38555112566344,116.46387070381883,87.49825790297639
49,100.5542871615256,132.29546728876957,103.32985448792714
50,100.78735833983731,104.20311906489687,75.23750626405443
51,100.09916773405791,123.23038396772799,94.26477116688555
52,99.11236610216952,128.9791001700131,100.01348736917068
53,98.76568704993628,126.12024122525101,97.15462842440857
54,99.12642768896488,124.33771410605549,95.37210130521305
55,98.43456032030714,135.13974938942928,106.17413658858685
56,96.60246830005084,127.6403730242102,98.67476022336777
57,96.3027583703941,120.80934722276025,91.84373442191782
58,96.27213304939872,136.1722115790652,107.20659877822276
59,96.17121700457805,138.6415042977236,109.67589149688116
60,95.62708688324784,128.01761886702425,99.05200606618182
61,94.52096734758584,124.59355854405267,95.62794574321023
62,93.10263827796412,120.89234941960108,91.92673661875864
63,91.74541878496112,,
64,90.7505597005183,141.35962026360863,112.3940074627662
65,90.28570138129595,128.60813635170643,99.642523550864
66,90.1115950130693,127.27989405900078,98.31428125815835
67,89.60867526776337,129.18892184018722,100.22330903934478
68,89.19253855120824,132.21012624162088,103.24451344077845
69,89.36620860153761,132.92079040085366,103.95517760001123
70,89.81532278409973,136.12983333187532,107.16422053103288
71,90.41390549350993,128.9509619793805,99.98534917853807
72,90.41218195837182,131.34397027225248,102.37835747141004
73,91.55923579268315,130.12291657380132,101.15730377295888
74,94.52587198325207,127.45685175479632,98.49123895395388
75,97.22701113759145,108.56346628533585,79.59785348449341
76,98.53864799823653,118.21446331638569,89.24885051554325
77,99.29702702753515,,
78,100.17389988207616,130.19289120456716,101.22727840372472
79,100.38538078907438,133.7142676757813,104.74865487493885
80,100.55455515869471,126.24397200305556,97.27835920221312
81,100.78671141647477,132.43606576758063,103.4704529667382
82,100.09880139340626,139.05823212023137,110.09261931938893
83,99.11281806349794,145.13645824412583,116.1708454432834
84,98.76607199261504,139.4514668951977,110.48585409435528
85,99.1262494948196,141.09883809548907,112.13322529464664
86,98.4345009855108,145.18851645988477,116.22290365904233
87,96.60284312115445,147.52084247696726,118.55522967612482
88,96.30280112738491,147.33479479525468,118.36918199441224
89,96.27229678329648,134.83160891109003,105.8659961102476
90,96.1713070390614,124.49468372368729,95.52907092284485
91,95.62695889315681,,
92,94.52097490738906,116.40392728175073,87.43831448090829
93,93.10264502849994,119.3239126995559,90.35829989871347
94,91.74542210454115,114.36502106732189,85.39940826647945
95,90.75048288870163,126.22070113857225,97.25508833772982
96,90.28570856820181,124.90395690637128,95.93834410552884
