folder_name,camera_x,camera_y,camera_z,height_label,azimuth_bin,azimuth_label,D_norm,n_frames,window,k_sigma
CapturedFrames_-6.0_0.5_-4.0,-6.0,0.5,-4.0,Y=0.5,5,SW,0.31428314180369266,6,7,3.0
CapturedFrames_-6.0_0.5_0.0,-6.0,0.5,0.0,Y=0.5,6,W,2.749688041579626,14,7,3.0
CapturedFrames_-6.0_0.5_1.0,-6.0,0.5,1.0,Y=0.5,6,W,1.911669835535938,16,7,3.0
CapturedFrames_-6.0_0.5_2.0,-6.0,0.5,2.0,Y=0.5,6,W,1.209433184958971,11,7,3.0
CapturedFrames_-6.0_0.5_3.0,-6.0,0.5,3.0,Y=0.5,7,NW,0.2618886862886598,4,7,3.0
CapturedFrames_0.0_0.5_-3.0,0.0,0.5,-3.0,Y=0.5,4,S,4.3068442348023215,65,7,3.0
CapturedFrames_0.0_0.5_-4.0,0.0,0.5,-4.0,Y=0.5,4,S,3.6593644317081893,55,7,3.0
CapturedFrames_0.0_0.5_-5.0,0.0,0.5,-5.0,Y=0.5,4,S,2.7597550218477727,50,7,3.0
CapturedFrames_0.0_0.5_-6.0,0.0,0.5,-6.0,Y=0.5,4,S,1.836217098312996,34,7,3.0
CapturedFrames_0.0_0.5_3.0,0.0,0.5,3.0,Y=0.5,0,N,3.37645342040861,58,7,3.0
CapturedFrames_0.0_0.5_4.0,0.0,0.5,4.0,Y=0.5,0,N,2.9233950367871944,48,7,3.0
CapturedFrames_0.0_0.5_5.0,0.0,0.5,5.0,Y=0.5,0,N,2.4057294587403213,39,7,3.0
CapturedFrames_0.0_0.5_6.0,0.0,0.5,6.0,Y=0.5,0,N,1.1506464439279338,20,7,3.0
CapturedFrames_1.0_0.5_-3.0,1.0,0.5,-3.0,Y=0.5,4,S,4.096821649734585,57,7,3.0
CapturedFrames_1.0_0.5_-4.0,1.0,0.5,-4.0,Y=0.5,4,S,3.5058091647340133,58,7,3.0
CapturedFrames_1.0_0.5_-5.0,1.0,0.5,-5.0,Y=0.5,4,S,2.70284356330976,48,7,3.0
CapturedFrames_1.0_0.5_-6.0,1.0,0.5,-6.0,Y=0.5,4,S,1.44661848944841,26,7,3.0
CapturedFrames_1.0_0.5_3.0,1.0,0.5,3.0,Y=0.5,0,N,4.238350021114466,60,7,3.0
CapturedFrames_1.0_0.5_4.0,1.0,0.5,4.0,Y=0.5,0,N,3.153915542797873,52,7,3.0
CapturedFrames_1.0_0.5_5.0,1.0,0.5,5.0,Y=0.5,0,N,2.255362965279203,39,7,3.0
CapturedFrames_1.0_0.5_6.0,1.0,0.5,6.0,Y=0.5,0,N,1.5424403775929236,15,7,3.0
CapturedFrames_2.0_0.5_-3.0,2.0,0.5,-3.0,Y=0.5,3,SE,3.281152956407549,54,7,3.0
CapturedFrames_2.0_0.5_-4.0,2.0,0.5,-4.0,Y=0.5,3,SE,2.9688749812669784,47,7,3.0
CapturedFrames_2.0_0.5_-5.0,2.0,0.5,-5.0,Y=0.5,4,S,2.3547494258797474,40,7,3.0
CapturedFrames_2.0_0.5_-6.0,2.0,0.5,-6.0,Y=0.5,4,S,1.2676404808655333,22,7,3.0
CapturedFrames_2.0_0.5_3.0,2.0,0.5,3.0,Y=0.5,1,NE,3.6144599270693267,57,7,3.0
CapturedFrames_2.0_0.5_4.0,2.0,0.5,4.0,Y=0.5,1,NE,2.7498864385586907,49,7,3.0
CapturedFrames_2.0_0.5_5.0,2.0,0.5,5.0,Y=0.5,0,N,2.097347538766525,36,7,3.0
CapturedFrames_2.0_0.5_6.0,2.0,0.5,6.0,Y=0.5,0,N,1.7795282090301352,13,7,3.0
CapturedFrames_3.0_0.5_-1.0,3.0,0.5,-1.0,Y=0.5,2,E,4.878271512302897,86,7,3.0
CapturedFrames_3.0_0.5_-2.0,3.0,0.5,-2.0,Y=0.5,3,SE,4.472047885728752,75,7,3.0
CapturedFrames_3.0_0.5_-3.0,3.0,0.5,-3.0,Y=0.5,3,SE,3.626544578154941,55,7,3.0
CapturedFrames_3.0_0.5_-4.0,3.0,0.5,-4.0,Y=0.5,3,SE,2.985736296089626,49,7,3.0
CapturedFrames_3.0_0.5_-5.0,3.0,0.5,-5.0,Y=0.5,3,SE,1.8790372120735128,35,7,3.0
CapturedFrames_3.0_0.5_-6.0,3.0,0.5,-6.0,Y=0.5,3,SE,0.7574622354289352,12,7,3.0
CapturedFrames_3.0_0.5_0.0,3.0,0.5,0.0,Y=0.5,2,E,5.403172042542788,95,7,3.0
CapturedFrames_3.0_0.5_1.0,3.0,0.5,1.0,Y=0.5,2,E,5.489601913406928,98,7,3.0
CapturedFrames_3.0_0.5_2.0,3.0,0.5,2.0,Y=0.5,1,NE,5.162473151908298,78,7,3.0
CapturedFrames_3.0_0.5_3.0,3.0,0.5,3.0,Y=0.5,1,NE,3.372891327283611,52,7,3.0
CapturedFrames_3.0_0.5_4.0,3.0,0.5,4.0,Y=0.5,1,NE,2.4051453619577754,40,7,3.0
CapturedFrames_3.0_0.5_5.0,3.0,0.5,5.0,Y=0.5,1,NE,1.8441747952363408,24,7,3.0
CapturedFrames_3.0_0.5_6.0,3.0,0.5,6.0,Y=0.5,1,NE,0.3226408411314354,4,7,3.0
CapturedFrames_4.0_0.5_-1.0,4.0,0.5,-1.0,Y=0.5,2,E,5.85680530122088,92,7,3.0
CapturedFrames_4.0_0.5_-2.0,4.0,0.5,-2.0,Y=0.5,3,SE,3.784992746352627,59,7,3.0
CapturedFrames_4.0_0.5_-3.0,4.0,0.5,-3.0,Y=0.5,3,SE,2.9825460637282704,48,7,3.0
CapturedFrames_4.0_0.5_-4.0,4.0,0.5,-4.0,Y=0.5,3,SE,2.097621102908959,31,7,3.0
CapturedFrames_4.0_0.5_-5.0,4.0,0.5,-5.0,Y=0.5,3,SE,1.2071413127604405,18,7,3.0
CapturedFrames_4.0_0.5_-6.0,4.0,0.5,-6.0,Y=0.5,3,SE,0.2615408661949411,4,7,3.0
CapturedFrames_4.0_0.5_0.0,4.0,0.5,0.0,Y=0.5,2,E,5.915092107102729,105,7,3.0
CapturedFrames_4.0_0.5_1.0,4.0,0.5,1.0,Y=0.5,2,E,5.901179367015546,102,7,3.0
CapturedFrames_4.0_0.5_2.0,4.0,0.5,2.0,Y=0.5,1,NE,3.816718191105809,58,7,3.0
CapturedFrames_4.0_0.5_3.0,4.0,0.5,3.0,Y=0.5,1,NE,1.968114005881773,17,7,3.0
CapturedFrames_4.0_0.5_4.0,4.0,0.5,4.0,Y=0.5,1,NE,1.9761194206277108,26,7,3.0
CapturedFrames_4.0_0.5_5.0,4.0,0.5,5.0,Y=0.5,1,NE,0.9072200230087518,9,7,3.0
CapturedFrames_5.0_0.5_-1.0,5.0,0.5,-1.0,Y=0.5,2,E,4.94324225516118,40,7,3.0
CapturedFrames_5.0_0.5_-2.0,5.0,0.5,-2.0,Y=0.5,2,E,2.2892418386487696,32,7,3.0
CapturedFrames_5.0_0.5_-3.0,5.0,0.5,-3.0,Y=0.5,3,SE,1.4466124406878988,23,7,3.0
CapturedFrames_5.0_0.5_-4.0,5.0,0.5,-4.0,Y=0.5,3,SE,1.3242260586633237,14,7,3.0
CapturedFrames_5.0_0.5_0.0,5.0,0.5,0.0,Y=0.5,2,E,5.848074548796467,41,7,3.0
CapturedFrames_5.0_0.5_1.0,5.0,0.5,1.0,Y=0.5,2,E,5.277080068835038,21,7,3.0
CapturedFrames_5.0_0.5_2.0,5.0,0.5,2.0,Y=0.5,2,E,2.0973449872064442,20,7,3.0
CapturedFrames_5.0_0.5_3.0,5.0,0.5,3.0,Y=0.5,1,NE,1.9117240239869875,12,7,3.0
CapturedFrames_5.0_0.5_4.0,5.0,0.5,4.0,Y=0.5,1,NE,0.4295533863398119,8,7,3.0
CapturedFrames_6.0_0.5_-1.0,6.0,0.5,-1.0,Y=0.5,2,E,0.1967297615054725,3,7,3.0
CapturedFrames_6.0_0.5_-2.0,6.0,0.5,-2.0,Y=0.5,2,E,0.574105379849379,7,7,3.0
CapturedFrames_6.0_0.5_-3.0,6.0,0.5,-3.0,Y=0.5,3,SE,1.1234452063567675,3,7,3.0
CapturedFrames_-1.0_1.0_-3.0,-1.0,1.0,-3.0,Y=1.0,4,S,4.479686895848972,71,7,3.0
CapturedFrames_-1.0_1.0_-4.0,-1.0,1.0,-4.0,Y=1.0,4,S,3.673727565672093,58,7,3.0
CapturedFrames_-1.0_1.0_-5.0,-1.0,1.0,-5.0,Y=1.0,4,S,2.925998883852487,49,7,3.0
CapturedFrames_-1.0_1.0_-6.0,-1.0,1.0,-6.0,Y=1.0,4,S,1.5683971984535674,29,7,3.0
CapturedFrames_-1.0_1.0_3.0,-1.0,1.0,3.0,Y=1.0,0,N,3.664179268224059,50,7,3.0
CapturedFrames_-1.0_1.0_4.0,-1.0,1.0,4.0,Y=1.0,0,N,3.755541333220552,57,7,3.0
CapturedFrames_-1.0_1.0_5.0,-1.0,1.0,5.0,Y=1.0,0,N,2.202901163218405,36,7,3.0
CapturedFrames_-1.0_1.0_6.0,-1.0,1.0,6.0,Y=1.0,0,N,0.6273007522592332,12,7,3.0
CapturedFrames_-2.0_1.0_-3.0,-2.0,1.0,-3.0,Y=1.0,5,SW,4.1435138253305,68,7,3.0
CapturedFrames_-2.0_1.0_-4.0,-2.0,1.0,-4.0,Y=1.0,5,SW,3.4077216052984727,60,7,3.0
CapturedFrames_-2.0_1.0_-5.0,-2.0,1.0,-5.0,Y=1.0,4,S,2.591176195000448,43,7,3.0
CapturedFrames_-2.0_1.0_-6.0,-2.0,1.0,-6.0,Y=1.0,4,S,1.6735610944536805,26,7,3.0
CapturedFrames_-2.0_1.0_3.0,-2.0,1.0,3.0,Y=1.0,7,NW,3.6800066118568324,65,7,3.0
CapturedFrames_-2.0_1.0_4.0,-2.0,1.0,4.0,Y=1.0,7,NW,3.209888733218178,46,7,3.0
CapturedFrames_-2.0_1.0_5.0,-2.0,1.0,5.0,Y=1.0,0,N,2.2030046187289303,35,7,3.0
CapturedFrames_-2.0_1.0_6.0,-2.0,1.0,6.0,Y=1.0,0,N,0.6802751251809818,12,7,3.0
CapturedFrames_-3.0_1.0_-1.0,-3.0,1.0,-1.0,Y=1.0,6,W,4.647252677418563,82,7,3.0
CapturedFrames_-3.0_1.0_-2.0,-3.0,1.0,-2.0,Y=1.0,5,SW,4.878070019121292,86,7,3.0
CapturedFrames_-3.0_1.0_-3.0,-3.0,1.0,-3.0,Y=1.0,5,SW,4.195644129822738,69,7,3.0
CapturedFrames_-3.0_1.0_-4.0,-3.0,1.0,-4.0,Y=1.0,5,SW,3.288583005910448,56,7,3.0
CapturedFrames_-3.0_1.0_-5.0,-3.0,1.0,-5.0,Y=1.0,5,SW,1.727068784673616,32,7,3.0
CapturedFrames_-3.0_1.0_-6.0,-3.0,1.0,-6.0,Y=1.0,5,SW,1.6211508093280527,20,7,3.0
CapturedFrames_-3.0_1.0_0.0,-3.0,1.0,0.0,Y=1.0,6,W,4.451140893860922,78,7,3.0
CapturedFrames_-3.0_1.0_1.0,-3.0,1.0,1.0,Y=1.0,6,W,5.231596972537162,93,7,3.0
CapturedFrames_-3.0_1.0_2.0,-3.0,1.0,2.0,Y=1.0,7,NW,5.391114983593468,88,7,3.0
CapturedFrames_-3.0_1.0_3.0,-3.0,1.0,3.0,Y=1.0,7,NW,3.7555541399678956,63,7,3.0
CapturedFrames_-3.0_1.0_4.0,-3.0,1.0,4.0,Y=1.0,7,NW,2.2029338621849277,39,7,3.0
CapturedFrames_-3.0_1.0_5.0,-3.0,1.0,5.0,Y=1.0,7,NW,1.8441335460928525,27,7,3.0
CapturedFrames_-3.0_1.0_6.0,-3.0,1.0,6.0,Y=1.0,7,NW,0.42909470399551625,8,7,3.0
CapturedFrames_-4.0_1.0_-1.0,-4.0,1.0,-1.0,Y=1.0,6,W,5.655804700756471,99,7,3.0
CapturedFrames_-4.0_1.0_-2.0,-4.0,1.0,-2.0,Y=1.0,5,SW,5.655885401511332,84,7,3.0
CapturedFrames_-4.0_1.0_-3.0,-4.0,1.0,-3.0,Y=1.0,5,SW,3.9360969734255784,60,7,3.0
CapturedFrames_-4.0_1.0_-4.0,-4.0,1.0,-4.0,Y=1.0,5,SW,2.701942662092036,42,7,3.0
