frame,gt,mp,corr
0,97.37902166188064,90.22196463229801,67.45817851261833
1,97.37902166188064,,
2,96.75453791843213,,
3,95.74963860416017,91.33764504299208,68.5738589233124
4,94.67267213266473,154.655745460822,131.89195934114233
5,95.20759183030148,,
6,96.2124034399603,68.30989010897392,45.54610398929424
7,96.72282510973133,67.9831751668015,45.21938904712182
8,96.99611506979467,,
9,95.9066081477785,87.30429449632464,64.54050837664496
10,94.28067746908415,67.39583631592808,44.6320501962484
11,93.74423326508818,,
12,94.1227562494584,,
13,93.98060637122798,,
14,93.21272518458555,,
15,92.07996025186986,,
16,90.86577933805111,,
17,89.94497250001423,,
18,89.07344537987753,,
19,88.2784959220528,,
20,88.07860872117365,,
21,87.8335596406039,,
22,87.84231744356367,,
23,87.87405816851823,,
24,88.26632414393934,,
25,89.09842656272063,,
26,90.5607552052229,,
27,93.61246389246391,,
28,96.33139152925557,,
29,97.14746310647935,,
30,97.37141377494733,,
31,97.58137563427577,,
32,97.37950362773721,,
33,96.75452685953266,,
34,95.74966087258836,,
35,94.67288404177732,,
36,95.20736102758204,,
37,96.21240687294298,,
38,96.72311420863707,,
39,96.99598485504048,,
40,95.90659930907788,,
41,94.28134476066504,,
42,93.74490542365598,,
43,94.12233618181412,,
44,93.98021490155521,,
45,93.21310760139335,,
46,92.07970419702484,,
47,90.86595284004522,,
48,89.94480474380701,,
49,89.07332028322507,,
50,88.27890232660964,,
51,88.0787130681272,,
52,87.83354294970158,,
53,87.84228339465443,,
54,87.87347485870194,,
55,88.26631619580459,,
56,89.09842656272056,,
57,90.56079209770125,,
58,93.611879026877,,
59,96.3314806197159,,
60,97.14736146304449,,
61,97.37143019392765,,
62,97.58153188249833,,
63,97.37904889769058,,
64,96.75388438476591,,
65,95.749778570729,,
66,94.6728895157769,,
67,95.20759300006642,,
68,96.21256512704338,,
69,96.72282510973137,,
70,96.99568974121267,,
71,95.90672118131934,,
72,94.28068151392166,,
73,93.74450565454046,,
74,94.1227562494585,,
75,93.98059597491155,,
76,93.2135111605576,,
77,92.07950437744437,,
78,90.86518911715173,,
79,89.94493739827837,,
80,89.07333040740119,,
81,88.27842794304797,,
82,88.07870762116134,,
83,87.8335802055023,,
84,87.84273508305091,,
85,87.87357795948395,,
86,88.26617916633752,,
87,89.09798809129332,,
88,90.56125628657159,,
89,93.61210676214827,,
90,96.33144111832755,,
91,97.14736693152697,,
92,97.37142083764039,,
93,97.58136051332977,,
94,97.37924901116578,,
95,96.75410034973665,,
96,95.74921867367625,,
97,94.67288951577692,,
98,95.20758485050321,,
99,96.21297170747357,,
100,96.72282897903172,,
101,96.995978825479,,
102,95.90727202369416,,
103,94.28094060365636,,
104,93.74436547341239,,
105,94.12314338409769,,
106,,,
107,,,
108,,,
109,,,
110,,,
111,,,
112,,,
113,,,
114,,,
115,,,
116,,,
117,,,
118,,,
119,,,
120,,,
