frame,gt,mp,corr
0,67.42865211763096,,
1,67.42865211763096,,
2,67.94614967880523,,
3,69.33068835740967,,
4,71.42571346646181,,
5,74.04001932226313,,
6,76.88869661939452,,
7,79.65480472474405,,
8,81.35728470356206,,
9,81.39583845802525,,
10,79.71942000671498,,
11,77.10798051384961,,
12,74.48222605527918,,
13,72.05787211949973,,
14,70.1118561336465,,
15,68.47207259058057,,
16,67.12753582439386,,
17,66.2271160752357,,
18,65.84985343646053,98.61320935607901,63.67031724170319
19,65.88892980642832,98.93432112429798,63.99142900992216
20,66.15994949643955,103.80421851063707,68.86132639626125
21,66.482450577395,103.88948335435967,68.94659123998385
22,66.67843780161,105.12090936219444,70.17801724781862
23,66.63340171404762,104.34364632663326,69.40075421225744
24,66.52164051205045,103.02965581770187,68.08676370332604
25,66.69530421001352,104.87367374526599,69.93078163089017
26,67.41033981815394,102.68803144616165,67.74513933178582
27,68.22528965054144,103.40117259788006,68.45828048350424
28,68.6043570200777,104.5853832904706,69.64249117609478
29,68.20628390431582,108.08091596177468,73.13802384739886
30,67.68080853814955,102.0009356725476,67.05804355817178
31,67.35891151542069,,
32,67.42864384207722,,
33,67.94614690515137,,
34,69.33047608311729,,
35,71.42549640454716,,
36,74.04015020671035,,
37,76.88869661939455,,
38,79.65497440837305,,
39,81.35767977398991,,
40,81.39570721649164,,
41,79.71936488198254,,
42,77.10811168935882,,
43,74.48236681973684,,
44,72.05796649301412,,
45,70.11199279575553,,
46,68.47213479333479,,
47,67.12773772948516,99.8350541709976,64.89216205662177
48,66.22730724824125,100.03026538003867,65.08737326566285
49,65.84966244954366,101.47276594109168,66.52987382671586
50,65.8888961549068,102.92926572906254,67.98637361468671
51,66.15999437272468,103.25034782631622,68.30745571194039
52,66.48245057739503,102.26010773946692,67.3172156250911
53,66.67818151838858,96.39627349260965,61.45338137823383
54,66.63333595595044,95.14169052867989,60.198798414304065
55,66.52156970678205,94.07298720377791,59.13009508940209
56,66.69511123600691,95.85656881989213,60.91367670551631
57,67.41058338564805,95.087950671119,60.14505855674318
58,68.22522951594154,103.73928660611367,68.79639449173784
59,68.60445041001296,96.02339659341759,61.080504479041764
60,68.20656924682,94.04315342269962,59.100261308323795
61,67.68085054519986,102.86742231032758,67.92453019595176
62,67.35892527635028,100.10109618956851,65.15820407519269
63,67.4288281900358,,
64,67.9461344798336,,
65,69.33058735569806,,
66,71.42543349890886,,
67,74.03972440430466,,
68,76.88847720109533,,
69,79.6549996210631,,
70,81.35754264814179,,
71,81.39573511241947,,
72,79.71945014304855,,
73,77.1083649093097,,
74,74.4825626583003,,
75,72.0581981745118,,
76,70.11197969938995,,
77,68.47221098876201,91.50578325641668,56.562891142040854
78,67.12750587675528,98.59930301706817,63.65641090269234
79,66.22751969229563,97.80847511067043,62.865582996294606
80,65.84984706196029,98.83914985114168,63.89625773676586
81,65.889041142451,,
82,66.15983356939957,,
83,66.4821627143314,102.59928526171755,67.65639314734173
84,66.67794024377955,,
85,66.63345747468233,,
86,66.52186201450182,,
87,66.69516751924733,,
88,67.410379950079,,
89,68.22553921747344,,
90,68.60432032972928,,
91,68.20651091575213,,
92,67.68048915593745,,
93,67.35893903754788,,
94,67.42886829003955,,
95,67.9461437385078,,
96,69.33045187440577,,
97,71.4254334989089,,
98,74.04007490598791,,
99,76.88855933581867,,
100,79.65489124296093,,
101,81.35760055587043,,
102,81.395759680627,,
103,79.71980288150608,,
104,77.10838778414144,,
105,74.4824333239805,,
106,,,
107,,,
108,,,
109,,,
110,,,
111,,,
112,,,
113,,,
114,,,
115,,,
116,,,
117,,,
118,,,
119,,,
120,,,
