frame_id,landmark,x,y,z,visibility,image_path
5,NOSE,0.0703846737742424,0.12916293740272522,-0.08787114918231964,0.9988019466400146,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,LEFT_EYE_INNER,0.0657285749912262,0.116437166929245,-0.08392613381147385,0.996821403503418,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,LEFT_EYE,0.06517527997493744,0.1159343421459198,-0.08396492898464203,0.9969633221626282,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,LEFT_EYE_OUTER,0.06452136486768723,0.1154390200972557,-0.0840081125497818,0.9970608353614807,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,RIGHT_EYE_INNER,0.06458629667758942,0.11735383421182632,-0.10003609955310822,0.9979408383369446,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,RIGHT_EYE,0.06337021291255951,0.11750075221061707,-0.10006760060787201,0.9980399012565613,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,RIGHT_EYE_OUTER,0.06189047545194626,0.11756369471549988,-0.10009223222732544,0.9980210065841675,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,LEFT_EAR,0.056455232203006744,0.12091602385044098,-0.05172646790742874,0.9931854009628296,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,RIGHT_EAR,0.05284794420003891,0.12375494837760925,-0.12297561019659042,0.9977617263793945,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,MOUTH_LEFT,0.06909541040658951,0.14125394821166992,-0.07290656864643097,0.9975599050521851,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,MOUTH_RIGHT,0.06722674518823624,0.14181748032569885,-0.09380742162466049,0.9988343119621277,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,LEFT_SHOULDER,0.06125469133257866,0.18089228868484497,0.005030692555010319,0.9964863061904907,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,RIGHT_SHOULDER,0.03942730650305748,0.1862521916627884,-0.14977937936782837,0.999911904335022,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,LEFT_ELBOW,0.06397473067045212,0.2639560103416443,0.03613597899675369,0.08056046813726425,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,RIGHT_ELBOW,0.05723530054092407,0.2743017077445984,-0.15974339842796326,0.9900643229484558,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,LEFT_WRIST,0.08033184707164764,0.3207740783691406,0.01457543857395649,0.05434039235115051,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,RIGHT_WRIST,0.0924062579870224,0.32834362983703613,-0.13224560022354126,0.9467511177062988,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,LEFT_PINKY,0.08645468950271606,0.34131211042404175,0.011724086478352547,0.059582412242889404,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,RIGHT_PINKY,0.09714208543300629,0.3481682538986206,-0.14431434869766235,0.9183179140090942,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,LEFT_INDEX,0.08857059478759766,0.3421016335487366,-0.002137396251782775,0.06370583176612854,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,RIGHT_INDEX,0.10078476369380951,0.34640488028526306,-0.1432875096797943,0.9132137298583984,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,LEFT_THUMB,0.08665713667869568,0.3367120623588562,0.006769104860723019,0.07285329699516296,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,RIGHT_THUMB,0.0992448627948761,0.339242160320282,-0.13069143891334534,0.8727901577949524,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,LEFT_HIP,0.07221999764442444,0.3271738588809967,0.04609355330467224,0.9969792366027832,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,RIGHT_HIP,0.05496674031019211,0.333524614572525,-0.046075351536273956,0.9987718462944031,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,LEFT_KNEE,0.11811848729848862,0.3950115740299225,0.034309741109609604,0.7859969735145569,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,RIGHT_KNEE,0.0735749751329422,0.4240357279777527,-0.04450199007987976,0.9880556464195251,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,LEFT_ANKLE,0.141580268740654,0.4861755073070526,0.06497427821159363,0.8780400156974792,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,RIGHT_ANKLE,0.07241321355104446,0.5307741761207581,-0.0027067530900239944,0.9879043698310852,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,LEFT_HEEL,0.13928064703941345,0.512153148651123,0.06568871438503265,0.8285223245620728,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,RIGHT_HEEL,0.06608481705188751,0.554384708404541,-0.0018160600448027253,0.9242581725120544,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,LEFT_FOOT_INDEX,0.17276152968406677,0.4986973702907562,0.039649367332458496,0.917847752571106,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
5,RIGHT_FOOT_INDEX,0.10401648283004761,0.5458584427833557,-0.04678437486290932,0.9782343506813049,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0005.jpg
6,NOSE,0.08039277046918869,0.134396493434906,-0.08625556528568268,0.9999088048934937,JPEG_OUTPUT/CapturedFrames_4.0_1.5_-1.0/frame_0006.jpg
