folder_name,camera_x,camera_y,camera_z,L_Elbow,R_Elbow,L_Knee,R_Knee,L_Shoulder,R_Shoulder,L_Hip,R_Hip
CapturedFrames_-1.0_2.0_-3.0,-1.0,2.0,-3.0,36.4977632498414,58.15583239486466,62.15232835665947,68.94148718468162,50.4893842144176,68.62807584670597,56.38268502106973,54.24948729041779
CapturedFrames_-1.0_2.0_-4.0,-1.0,2.0,-4.0,20.738862337550955,14.05407013773413,59.05177240259337,65.2632176610534,36.90264337829517,39.654132784439824,48.60304656913281,47.80593674171881
CapturedFrames_-1.0_2.0_-5.0,-1.0,2.0,-5.0,20.95678417924634,16.89056979677008,57.59865696248592,64.57793031148493,36.32336790156301,43.192618141797965,55.78881504230272,53.359962250417055
CapturedFrames_-1.0_2.0_-6.0,-1.0,2.0,-6.0,23.815983078712435,17.67155310806254,56.45578791791968,65.96685637607436,34.92529271476997,49.773272694502,37.857659822767545,38.280656465680494
CapturedFrames_-1.0_2.0_3.0,-1.0,2.0,3.0,56.96337627863791,69.61943243620652,64.59396806632125,39.57346256358103,41.685149116218255,55.55552542494429,50.54264863963489,37.77915484272778
CapturedFrames_-1.0_2.0_4.0,-1.0,2.0,4.0,48.27538462083662,79.69626278348814,103.55622667918112,64.44247155864892,38.94304117829693,54.51509785887444,46.47277478147292,40.10928177963106
CapturedFrames_-1.0_2.0_5.0,-1.0,2.0,5.0,58.64294092384996,67.57820269677391,51.14110668698038,96.05932407403527,44.1677052291755,51.10265668735093,33.79746132237648,37.40503649429735
CapturedFrames_-1.0_2.0_6.0,-1.0,2.0,6.0,54.31801376518041,52.46831052415398,48.29820468414269,36.012982881721484,33.98344647723653,49.64937586981071,33.2600311398233,20.900590279008824
CapturedFrames_-2.0_2.0_-3.0,-2.0,2.0,-3.0,27.426049484086406,14.636166342022278,50.32891440382272,68.21508386866225,44.75004220915909,49.01480876379436,56.83602527091236,66.14469753298322
CapturedFrames_-2.0_2.0_-4.0,-2.0,2.0,-4.0,27.561756624803877,13.395720537694444,50.16514485826535,63.95516483008291,49.90403206404601,46.78344530702793,58.79575117927205,49.907685169802505
CapturedFrames_-2.0_2.0_-5.0,-2.0,2.0,-5.0,27.894154989696716,13.133444565367967,61.39386484599946,61.38611060727793,43.25662003755056,41.67234805154769,52.3150555977066,45.51003045173019
CapturedFrames_-2.0_2.0_-6.0,-2.0,2.0,-6.0,43.03393873591523,12.265534703037616,48.490426832577285,59.82512677076731,41.466143359553186,45.09668439189852,47.83932342510985,42.020409421800025
CapturedFrames_-2.0_2.0_3.0,-2.0,2.0,3.0,47.78416315388688,62.913767558067036,88.3100357696299,51.27057194604009,53.46625101898698,53.02181997739413,51.43743840753299,56.239076575011
CapturedFrames_-2.0_2.0_4.0,-2.0,2.0,4.0,52.5075858062106,80.49887597556595,95.45922898365771,46.98441051430571,34.59826655400604,97.44701365977164,50.77815046358718,55.49810000211103
CapturedFrames_-2.0_2.0_5.0,-2.0,2.0,5.0,42.99831176559317,72.41997072531902,39.386808799322665,53.904170045898994,32.387854368434255,52.83976225654813,45.13929372276807,51.370251241491815
CapturedFrames_-2.0_2.0_6.0,-2.0,2.0,6.0,50.277066137392026,59.2169561586916,53.41604809437848,26.330042578595254,36.45483102908752,48.25367605158249,34.5150149571508,34.40398730537048
CapturedFrames_-3.0_2.0_-1.0,-3.0,2.0,-1.0,33.951723040983936,21.796368861525337,48.60191063194783,61.5479999594083,50.6649117995427,47.96587901995119,52.00289538440704,59.077316634575354
CapturedFrames_-3.0_2.0_-2.0,-3.0,2.0,-2.0,30.387537900875614,17.35956736128901,38.81520178072846,63.26416650147824,51.76339812528406,49.84966061235146,62.141058755709686,59.46773524887732
CapturedFrames_-3.0_2.0_-3.0,-3.0,2.0,-3.0,33.1096743073974,20.99398309308762,52.883027467150455,66.8318494698206,53.42669918623326,45.0066276134128,58.401133592202406,62.16182387443682
CapturedFrames_-3.0_2.0_-4.0,-3.0,2.0,-4.0,29.43072315791744,13.010681208812088,35.63818804602906,63.193138266534646,52.659757650783895,45.77905411440773,57.0476754678479,62.21574105465659
CapturedFrames_-3.0_2.0_-5.0,-3.0,2.0,-5.0,33.55686980993444,16.7053652249661,36.119604760644194,60.83752195069697,55.10059430695686,41.44053351385942,56.545902260609466,51.76266249752457
CapturedFrames_-3.0_2.0_-6.0,-3.0,2.0,-6.0,32.19344713870984,21.11852330898867,34.77464162114265,43.59343140477172,56.22795839572907,36.628764359707105,57.03499125102542,49.41374534909001
CapturedFrames_-3.0_2.0_0.0,-3.0,2.0,0.0,26.183413105830127,41.79338645994031,47.16238914304522,63.23349114516107,48.098125466819404,49.44720423196628,48.64191341068978,60.76060486806833
CapturedFrames_-3.0_2.0_1.0,-3.0,2.0,1.0,34.499835084381345,46.17923100273421,51.677103205801586,61.276047894892855,44.87198962346829,52.8732726731874,44.40220549501481,55.99725383983797
CapturedFrames_-3.0_2.0_2.0,-3.0,2.0,2.0,37.77097447199756,60.61297162786623,57.4329055169364,44.48445712732642,43.83300334686833,50.877671745850364,51.95194721643523,60.82080680589078
CapturedFrames_-3.0_2.0_3.0,-3.0,2.0,3.0,46.90610497772124,48.32194089723524,50.18493769349638,52.52229520200271,41.98158579733387,53.98308781836742,43.96801449952942,60.460169642520555
CapturedFrames_-3.0_2.0_4.0,-3.0,2.0,4.0,38.00581139031942,50.96227927684724,49.62721016549672,39.97444223978569,45.422353849231115,63.69824495742111,54.029357933735014,64.69560497469143
CapturedFrames_-3.0_2.0_5.0,-3.0,2.0,5.0,39.593424180201595,67.95998130446591,49.537207624332595,32.8525217550804,38.96537134534395,55.13597082079394,43.70449731078454,57.736237896695904
CapturedFrames_-3.0_2.0_6.0,-3.0,2.0,6.0,41.455768413807164,33.14965156642313,26.14730548838284,24.5735485996112,31.512903697849666,49.636156676123406,26.0886479922749,37.532399385250756
CapturedFrames_-4.0_2.0_-1.0,-4.0,2.0,-1.0,32.533103624662516,37.31287372783207,70.00029611432257,60.614630697764184,61.128990658975226,57.24772492339393,69.89880647375205,58.95228742785367
CapturedFrames_-4.0_2.0_-2.0,-4.0,2.0,-2.0,41.76843322352278,31.6062132435148,42.938871934641114,54.78802903969732,56.82011504363058,52.76188570158736,57.85943183922018,56.03651912889896
CapturedFrames_-4.0_2.0_-3.0,-4.0,2.0,-3.0,39.86901860803046,23.233738356063895,39.07860943050552,58.374237930942186,53.529961832905016,49.590241580690986,55.60073500886828,55.83106373216249
CapturedFrames_-4.0_2.0_-4.0,-4.0,2.0,-4.0,42.66510347689342,24.814294794587994,41.45442129504386,60.48958259465623,64.97911845912628,44.85134005655239,60.596085319688896,59.24959736338667
CapturedFrames_-4.0_2.0_-5.0,-4.0,2.0,-5.0,28.27187614186795,5.303141262229673,38.75641802134521,67.7314726265876,67.1640346815466,32.319080875398996,63.08750809269332,43.08995511781748
CapturedFrames_-4.0_2.0_-6.0,-4.0,2.0,-6.0,25.36223574818223,22.14824086712045,32.155469573893214,50.35325163042617,57.75388897103596,41.38694559928116,50.30627322083824,46.80565650948647
