camera,joint,theta_mean,theta_std,count
CapturedFrames_-4.0_1.0_-6.0,RIGHT_ELBOW,45.37585787843914,3.3173680588556977,7
CapturedFrames_-4.0_1.0_0.0,LEFT_ELBOW,-52.22546130763382,20.960396706229155,105
CapturedFrames_-4.0_1.0_0.0,RIGHT_ELBOW,54.004006236123296,14.624273559714497,105
CapturedFrames_-4.0_1.0_1.0,LEFT_ELBOW,-57.680454531419436,19.902604169894165,104
CapturedFrames_-4.0_1.0_1.0,RIGHT_ELBOW,59.23004794738074,13.003340815150825,104
CapturedFrames_-4.0_1.0_2.0,LEFT_ELBOW,-54.912336803501546,17.088705513987932,64
CapturedFrames_-4.0_1.0_2.0,RIGHT_ELBOW,60.479072609198695,11.918682842583022,64
CapturedFrames_-4.0_1.0_3.0,LEFT_ELBOW,-58.309030132024894,15.884362301303465,40
CapturedFrames_-4.0_1.0_3.0,RIGHT_ELBOW,66.34496319331333,11.261237353203837,40
CapturedFrames_-4.0_1.0_4.0,LEFT_ELBOW,-62.266485256903636,13.531986980243389,31
CapturedFrames_-4.0_1.0_4.0,RIGHT_ELBOW,68.39579739903064,13.151063954550901,31
CapturedFrames_-4.0_1.0_5.0,LEFT_ELBOW,-68.08810873391609,9.57087677123237,16
CapturedFrames_-4.0_1.0_5.0,RIGHT_ELBOW,73.05213887870867,13.089117939931953,16
CapturedFrames_-4.0_1.0_6.0,LEFT_ELBOW,-77.64368821075281,2.728293279106883,4
CapturedFrames_-4.0_1.0_6.0,RIGHT_ELBOW,83.99605470945328,1.8041763486326352,4
CapturedFrames_-4.0_1.5_-1.0,LEFT_ELBOW,-46.14601963349121,20.42496633683081,99
CapturedFrames_-4.0_1.5_-1.0,RIGHT_ELBOW,46.98719207515198,12.178114985001907,99
CapturedFrames_-4.0_1.5_-2.0,LEFT_ELBOW,-45.174443078125414,18.152197913989596,88
CapturedFrames_-4.0_1.5_-2.0,RIGHT_ELBOW,43.19377287968043,13.36251627504886,88
CapturedFrames_-4.0_1.5_-3.0,LEFT_ELBOW,-39.685882446990554,12.30516098436144,48
CapturedFrames_-4.0_1.5_-3.0,RIGHT_ELBOW,35.71941805442534,13.08282691732727,48
CapturedFrames_-4.0_1.5_-4.0,LEFT_ELBOW,-44.37257258271921,13.113020621080505,42
CapturedFrames_-4.0_1.5_-4.0,RIGHT_ELBOW,40.90026757969568,12.700377150945753,42
CapturedFrames_-4.0_1.5_-5.0,LEFT_ELBOW,-41.596365720155255,9.096066119356433,27
CapturedFrames_-4.0_1.5_-5.0,RIGHT_ELBOW,37.65075228516098,12.340068324643298,27
CapturedFrames_-4.0_1.5_-6.0,LEFT_ELBOW,-40.882208107931014,3.8920936960882653,6
CapturedFrames_-4.0_1.5_-6.0,RIGHT_ELBOW,46.49191914580327,4.886563756841087,6
CapturedFrames_-4.0_1.5_0.0,LEFT_ELBOW,-53.377085918915206,22.91659824246563,105
CapturedFrames_-4.0_1.5_0.0,RIGHT_ELBOW,53.27368645711052,12.656462682941507,105
CapturedFrames_-4.0_1.5_1.0,LEFT_ELBOW,-58.3055589573998,21.190589513919264,104
CapturedFrames_-4.0_1.5_1.0,RIGHT_ELBOW,58.933238611072525,10.745074165543768,104
CapturedFrames_-4.0_1.5_2.0,LEFT_ELBOW,-55.25013518029437,17.83974340082676,65
CapturedFrames_-4.0_1.5_2.0,RIGHT_ELBOW,61.4070597472983,11.19010511082267,65
CapturedFrames_-4.0_1.5_3.0,LEFT_ELBOW,-57.86976621018895,16.25049057666596,40
CapturedFrames_-4.0_1.5_3.0,RIGHT_ELBOW,66.83786108713385,9.462849691504466,40
CapturedFrames_-4.0_1.5_4.0,LEFT_ELBOW,-59.76629198103337,13.63878220420495,27
CapturedFrames_-4.0_1.5_4.0,RIGHT_ELBOW,66.57658728744414,10.932801591249723,27
CapturedFrames_-4.0_1.5_5.0,LEFT_ELBOW,-69.90585411761928,6.038587255588515,14
CapturedFrames_-4.0_1.5_5.0,RIGHT_ELBOW,76.06646493180777,9.355742468666623,14
CapturedFrames_-4.0_1.5_6.0,LEFT_ELBOW,-75.93771447989585,2.2358240470439164,4
CapturedFrames_-4.0_1.5_6.0,RIGHT_ELBOW,81.88498374642552,0.6653281699850238,4
CapturedFrames_-4.0_2.0_-1.0,LEFT_ELBOW,-50.50012556093268,24.137689392382907,99
CapturedFrames_-4.0_2.0_-1.0,RIGHT_ELBOW,44.28044787509435,20.458845973058025,99
CapturedFrames_-4.0_2.0_-2.0,LEFT_ELBOW,-50.05720850421887,20.135378988618402,77
CapturedFrames_-4.0_2.0_-2.0,RIGHT_ELBOW,43.40058555153833,12.22192317390686,77
CapturedFrames_-4.0_2.0_-3.0,LEFT_ELBOW,-49.15334481056328,16.253833161583675,62
CapturedFrames_-4.0_2.0_-3.0,RIGHT_ELBOW,41.07822986912502,12.63783146545976,62
CapturedFrames_-4.0_2.0_-4.0,LEFT_ELBOW,-47.5769276369057,13.123726716617787,40
CapturedFrames_-4.0_2.0_-4.0,RIGHT_ELBOW,40.172224815688885,13.088504387356057,40
CapturedFrames_-4.0_2.0_-5.0,LEFT_ELBOW,-46.829779275347136,5.6813421898916445,23
CapturedFrames_-4.0_2.0_-5.0,RIGHT_ELBOW,47.23124271365201,7.153203069103482,23
CapturedFrames_-4.0_2.0_-6.0,LEFT_ELBOW,-42.054223572838474,5.401273668135334,7
CapturedFrames_-4.0_2.0_-6.0,RIGHT_ELBOW,41.758909535480974,7.213677456285907,7
CapturedFrames_-4.0_2.0_0.0,LEFT_ELBOW,-54.4008144485626,23.95849948907455,105
CapturedFrames_-4.0_2.0_0.0,RIGHT_ELBOW,51.8674022912109,10.2618881090598,105
CapturedFrames_-4.0_2.0_1.0,LEFT_ELBOW,-58.953822414926016,22.335553501341252,104
CapturedFrames_-4.0_2.0_1.0,RIGHT_ELBOW,57.31253903006018,9.587030291381083,104
CapturedFrames_-4.0_2.0_2.0,LEFT_ELBOW,-55.74175721459089,18.96524416124036,68
CapturedFrames_-4.0_2.0_2.0,RIGHT_ELBOW,60.09895802936902,10.316006563019368,68
CapturedFrames_-4.0_2.0_3.0,LEFT_ELBOW,-58.20844774575633,17.13635753662818,44
CapturedFrames_-4.0_2.0_3.0,RIGHT_ELBOW,64.75500133579597,9.397920640517452,44
CapturedFrames_-4.0_2.0_4.0,LEFT_ELBOW,-62.61134580575727,13.523802775103366,35
CapturedFrames_-4.0_2.0_4.0,RIGHT_ELBOW,68.0356504829992,10.258778324708837,35
CapturedFrames_-4.0_2.0_5.0,LEFT_ELBOW,-69.32846403614836,8.568757493348592,14
CapturedFrames_-4.0_2.0_5.0,RIGHT_ELBOW,72.42981261244408,7.814463360164496,14
CapturedFrames_-4.0_2.0_6.0,LEFT_ELBOW,-73.72807315029316,3.387714682473492,3
CapturedFrames_-4.0_2.0_6.0,RIGHT_ELBOW,78.76803102723561,0.8016042805383135,3
CapturedFrames_-5.0_0.5_-1.0,LEFT_ELBOW,-48.97574165525662,16.154062281484233,89
CapturedFrames_-5.0_0.5_-1.0,RIGHT_ELBOW,50.17912288316737,15.867577951680442,89
CapturedFrames_-5.0_0.5_-2.0,LEFT_ELBOW,-49.27497351449742,14.397233529634764,64
CapturedFrames_-5.0_0.5_-2.0,RIGHT_ELBOW,48.33324737555941,15.061643207157342,64
CapturedFrames_-5.0_0.5_-3.0,LEFT_ELBOW,-48.42066443695585,12.548297759224353,42
CapturedFrames_-5.0_0.5_-3.0,RIGHT_ELBOW,48.03119543199261,13.528618482696624,42
CapturedFrames_-5.0_0.5_-4.0,LEFT_ELBOW,-46.23306016657028,12.539693260726706,36
CapturedFrames_-5.0_0.5_-4.0,RIGHT_ELBOW,43.02718630208902,12.566103754991392,36
CapturedFrames_-5.0_0.5_-5.0,LEFT_ELBOW,-51.81873444431432,5.647258618131346,11
CapturedFrames_-5.0_0.5_-5.0,RIGHT_ELBOW,51.63898076379792,2.829707077499138,11
CapturedFrames_-5.0_0.5_-6.0,LEFT_ELBOW,-53.74161396544847,,1
CapturedFrames_-5.0_0.5_-6.0,RIGHT_ELBOW,45.923427123396166,,1
CapturedFrames_-5.0_0.5_0.0,LEFT_ELBOW,-50.61375648560919,16.3476992380721,94
CapturedFrames_-5.0_0.5_0.0,RIGHT_ELBOW,52.738689965074464,15.571795645858028,94
CapturedFrames_-5.0_0.5_1.0,LEFT_ELBOW,-47.9844660442263,15.103035759497095,63
CapturedFrames_-5.0_0.5_1.0,RIGHT_ELBOW,53.041598793330806,14.401870722032381,63
CapturedFrames_-5.0_0.5_2.0,LEFT_ELBOW,-49.499617125321485,14.49061412815825,46
CapturedFrames_-5.0_0.5_2.0,RIGHT_ELBOW,56.63096188593093,13.033916369902974,46
CapturedFrames_-5.0_0.5_3.0,LEFT_ELBOW,-48.2892256932492,13.481273375913663,24
CapturedFrames_-5.0_0.5_3.0,RIGHT_ELBOW,59.40645015100964,11.258464629176505,24
CapturedFrames_-5.0_0.5_4.0,LEFT_ELBOW,-54.5604965387527,15.901638152241464,16
CapturedFrames_-5.0_0.5_4.0,RIGHT_ELBOW,65.49186685661792,13.008655403529605,16
CapturedFrames_-5.0_0.5_5.0,LEFT_ELBOW,-60.439014814719606,11.694689669203596,7
CapturedFrames_-5.0_0.5_5.0,RIGHT_ELBOW,66.75062775608487,13.900307064005752,7
CapturedFrames_-5.0_1.0_-1.0,LEFT_ELBOW,-48.61095016327467,17.39769583274098,87
CapturedFrames_-5.0_1.0_-1.0,RIGHT_ELBOW,49.51504007145677,14.457075859335474,87
CapturedFrames_-5.0_1.0_-2.0,LEFT_ELBOW,-49.87334585020201,15.508735958354144,59
CapturedFrames_-5.0_1.0_-2.0,RIGHT_ELBOW,48.098454532102,14.340969800791354,59
CapturedFrames_-5.0_1.0_-3.0,LEFT_ELBOW,-49.37784414200081,14.29415429590711,36
CapturedFrames_-5.0_1.0_-3.0,RIGHT_ELBOW,45.989471562012035,13.621623263654541,36
CapturedFrames_-5.0_1.0_-4.0,LEFT_ELBOW,-46.83236298652525,12.967284416236598,26
CapturedFrames_-5.0_1.0_-4.0,RIGHT_ELBOW,43.06333811806986,14.479108717607955,26
CapturedFrames_-5.0_1.0_-5.0,LEFT_ELBOW,-53.30626342954607,1.2599392990718974,5
CapturedFrames_-5.0_1.0_-5.0,RIGHT_ELBOW,52.39817672372452,2.0079744557998342,5
CapturedFrames_-5.0_1.0_0.0,LEFT_ELBOW,-49.50542977963226,18.352088424795888,86
CapturedFrames_-5.0_1.0_0.0,RIGHT_ELBOW,52.71723235014135,14.740959131696604,86
CapturedFrames_-5.0_1.0_1.0,LEFT_ELBOW,-48.37014394745422,16.10499246014364,58
CapturedFrames_-5.0_1.0_1.0,RIGHT_ELBOW,54.419216611732935,12.855243699136585,58
CapturedFrames_-5.0_1.0_2.0,LEFT_ELBOW,-50.01566583800183,14.350714409533461,42
CapturedFrames_-5.0_1.0_2.0,RIGHT_ELBOW,57.25628370787539,13.276253431848529,42
CapturedFrames_-5.0_1.0_3.0,LEFT_ELBOW,-52.47147198317387,14.208098060192516,32
CapturedFrames_-5.0_1.0_3.0,RIGHT_ELBOW,62.589078796428986,10.979123130268048,32
CapturedFrames_-5.0_1.0_4.0,LEFT_ELBOW,-56.16045375405473,13.640773848553918,14
CapturedFrames_-5.0_1.0_4.0,RIGHT_ELBOW,66.91063874100055,10.927000090446676,14
CapturedFrames_-5.0_1.0_5.0,LEFT_ELBOW,-68.35292698059565,9.722211984457557,4
CapturedFrames_-5.0_1.0_5.0,RIGHT_ELBOW,71.76348225821985,11.395336869665757,4
CapturedFrames_-5.0_1.5_-1.0,LEFT_ELBOW,-49.2182960320394,16.50952872637881,90
CapturedFrames_-5.0_1.5_-1.0,RIGHT_ELBOW,49.00434793980931,12.270983674644414,90
CapturedFrames_-5.0_1.5_-2.0,LEFT_ELBOW,-51.78306713674327,15.386699539253039,57
CapturedFrames_-5.0_1.5_-2.0,RIGHT_ELBOW,46.03138478343522,12.743809342400695,57
CapturedFrames_-5.0_1.5_-3.0,LEFT_ELBOW,-51.029760792946284,14.102628243513243,33
CapturedFrames_-5.0_1.5_-3.0,RIGHT_ELBOW,44.88152757007206,13.225315549427746,33
CapturedFrames_-5.0_1.5_-4.0,LEFT_ELBOW,-49.00643714858864,12.235557612823632,26
CapturedFrames_-5.0_1.5_-4.0,RIGHT_ELBOW,41.95656920348295,12.966871183639702,26
CapturedFrames_-5.0_1.5_-5.0,LEFT_ELBOW,-50.76766712844216,4.4479827699760754,7
CapturedFrames_-5.0_1.5_-5.0,RIGHT_ELBOW,52.42240194939585,2.1820317390802617,7
CapturedFrames_-5.0_1.5_0.0,LEFT_ELBOW,-51.16037255334025,17.487368031402287,87
CapturedFrames_-5.0_1.5_0.0,RIGHT_ELBOW,52.23219176316099,12.080751938823767,87
CapturedFrames_-5.0_1.5_1.0,LEFT_ELBOW,-50.42481106333999,16.61311823941131,63
CapturedFrames_-5.0_1.5_1.0,RIGHT_ELBOW,55.09008793397554,11.612164235537032,63
CapturedFrames_-5.0_1.5_2.0,LEFT_ELBOW,-49.193022558511124,14.32871094427661,36
CapturedFrames_-5.0_1.5_2.0,RIGHT_ELBOW,57.50495163334967,11.524658218964522,36
CapturedFrames_-5.0_1.5_3.0,LEFT_ELBOW,-51.94509331881903,14.237269126407343,28
CapturedFrames_-5.0_1.5_3.0,RIGHT_ELBOW,61.68143772096881,9.88922639577988,28
CapturedFrames_-5.0_1.5_4.0,LEFT_ELBOW,-61.518539785969686,9.329880084586026,12
CapturedFrames_-5.0_1.5_4.0,RIGHT_ELBOW,70.80948187504076,8.769733425795788,12
CapturedFrames_-5.0_1.5_5.0,LEFT_ELBOW,-69.6378166700112,2.1202316052304,5
CapturedFrames_-5.0_1.5_5.0,RIGHT_ELBOW,76.75401196911334,2.73585973329765,5
CapturedFrames_-5.0_2.0_-1.0,LEFT_ELBOW,-50.08173389625696,19.60368336683404,70
CapturedFrames_-5.0_2.0_-1.0,RIGHT_ELBOW,47.489325829148825,11.685125897111623,70
CapturedFrames_-5.0_2.0_-2.0,LEFT_ELBOW,-52.90532824395962,15.729784144004109,54
CapturedFrames_-5.0_2.0_-2.0,RIGHT_ELBOW,45.45927149837891,10.752189668172289,54
CapturedFrames_-5.0_2.0_-3.0,LEFT_ELBOW,-53.41528516985924,13.126976173280475,35
CapturedFrames_-5.0_2.0_-3.0,RIGHT_ELBOW,43.95378322501455,10.191354002804209,35
CapturedFrames_-5.0_2.0_-4.0,LEFT_ELBOW,-51.43230953360359,12.850772801709999,14
CapturedFrames_-5.0_2.0_-4.0,RIGHT_ELBOW,42.56566870239174,12.545326153938992,14
CapturedFrames_-5.0_2.0_-5.0,LEFT_ELBOW,-50.30006605348381,,1
CapturedFrames_-5.0_2.0_-5.0,RIGHT_ELBOW,55.4140627672902,,1
CapturedFrames_-5.0_2.0_-6.0,LEFT_ELBOW,-40.7037718636435,,1
CapturedFrames_-5.0_2.0_-6.0,RIGHT_ELBOW,48.92277623194854,,1
CapturedFrames_-5.0_2.0_0.0,LEFT_ELBOW,-53.00612652091574,19.089463358193264,82
CapturedFrames_-5.0_2.0_0.0,RIGHT_ELBOW,51.70698311812014,10.24752710377433,82
CapturedFrames_-5.0_2.0_1.0,LEFT_ELBOW,-50.49041670049718,16.858459784946767,53
CapturedFrames_-5.0_2.0_1.0,RIGHT_ELBOW,54.86793670724916,9.944562837370418,53
CapturedFrames_-5.0_2.0_2.0,LEFT_ELBOW,-45.680434137732746,15.69031397777952,33
CapturedFrames_-5.0_2.0_2.0,RIGHT_ELBOW,54.45314723656509,11.471173971761568,33
CapturedFrames_-5.0_2.0_3.0,LEFT_ELBOW,-48.201805220095046,15.23340792147609,27
CapturedFrames_-5.0_2.0_3.0,RIGHT_ELBOW,61.38670677320491,9.100639537163582,27
CapturedFrames_-5.0_2.0_4.0,LEFT_ELBOW,-48.768409166590104,15.555203293949523,14
CapturedFrames_-5.0_2.0_4.0,RIGHT_ELBOW,62.01010847144869,9.519097417503954,14
CapturedFrames_-6.0_0.5_-1.0,LEFT_ELBOW,-51.70302442594398,16.408454912388382,11
CapturedFrames_-6.0_0.5_-1.0,RIGHT_ELBOW,52.41069773889479,17.3016537933137,11
CapturedFrames_-6.0_0.5_-2.0,LEFT_ELBOW,-53.83325324702693,16.679382965697126,12
CapturedFrames_-6.0_0.5_-2.0,RIGHT_ELBOW,55.03325599171641,18.59075020038863,12
CapturedFrames_-6.0_0.5_-3.0,LEFT_ELBOW,-52.896912932927755,14.943171270400887,14
CapturedFrames_-6.0_0.5_-3.0,RIGHT_ELBOW,51.36982864951414,18.18786696690807,14
CapturedFrames_-6.0_0.5_-4.0,LEFT_ELBOW,-55.39490180796475,3.359292411172255,6
CapturedFrames_-6.0_0.5_-4.0,RIGHT_ELBOW,58.120196925809715,2.124072777638254,6
CapturedFrames_-6.0_0.5_-5.0,LEFT_ELBOW,-55.5772315378765,2.3029726805297455,2
CapturedFrames_-6.0_0.5_-5.0,RIGHT_ELBOW,54.736846762693176,3.762939263373849,2
CapturedFrames_-6.0_0.5_0.0,LEFT_ELBOW,-42.534268855377114,14.062449485356188,14
CapturedFrames_-6.0_0.5_0.0,RIGHT_ELBOW,42.53597047598654,12.323032968455673,14
CapturedFrames_-6.0_0.5_1.0,LEFT_ELBOW,-44.85119359768692,14.78340215821384,16
CapturedFrames_-6.0_0.5_1.0,RIGHT_ELBOW,48.04227370831333,13.042955049762435,16
CapturedFrames_-6.0_0.5_2.0,LEFT_ELBOW,-43.6110599372965,13.166996866809379,11
CapturedFrames_-6.0_0.5_2.0,RIGHT_ELBOW,51.908671185697706,16.69843132172735,11
CapturedFrames_-6.0_0.5_3.0,LEFT_ELBOW,-62.708776850732114,3.6972743300637685,4
CapturedFrames_-6.0_0.5_3.0,RIGHT_ELBOW,70.25464956619409,3.973007144343682,4
CapturedFrames_-6.0_0.5_4.0,LEFT_ELBOW,-63.424962776765895,,1
CapturedFrames_-6.0_0.5_4.0,RIGHT_ELBOW,75.48802319368279,,1
CapturedFrames_-6.0_1.0_-1.0,LEFT_ELBOW,-50.9449479977147,19.558625237797305,10
CapturedFrames_-6.0_1.0_-1.0,RIGHT_ELBOW,50.933589185858736,19.48479733054072,10
CapturedFrames_-6.0_1.0_-2.0,LEFT_ELBOW,-57.84825225661626,13.813862171712488,14
CapturedFrames_-6.0_1.0_-2.0,RIGHT_ELBOW,57.27733698888061,15.25797235687911,14
CapturedFrames_-6.0_1.0_-3.0,LEFT_ELBOW,-55.81377440650448,11.15830704026433,10
CapturedFrames_-6.0_1.0_-3.0,RIGHT_ELBOW,55.89459919594428,12.409730014189092,10
CapturedFrames_-6.0_1.0_-4.0,LEFT_ELBOW,-63.10243198294496,1.9879288917891014,3
CapturedFrames_-6.0_1.0_-4.0,RIGHT_ELBOW,55.68133136244023,2.4905578962853756,3
CapturedFrames_-6.0_1.0_-5.0,LEFT_ELBOW,-56.57143708295428,,1
CapturedFrames_-6.0_1.0_-5.0,RIGHT_ELBOW,55.24556017016437,,1
CapturedFrames_-6.0_1.0_0.0,LEFT_ELBOW,-44.39241724743809,13.517282471563881,18
CapturedFrames_-6.0_1.0_0.0,RIGHT_ELBOW,48.913680284080925,11.519875238245522,18
CapturedFrames_-6.0_1.0_1.0,LEFT_ELBOW,-44.69866016259662,13.805858215520026,24
CapturedFrames_-6.0_1.0_1.0,RIGHT_ELBOW,50.19480193053582,12.828452639744892,24
CapturedFrames_-6.0_1.0_2.0,LEFT_ELBOW,-46.95520555227699,14.109191955362517,15
CapturedFrames_-6.0_1.0_2.0,RIGHT_ELBOW,55.39106937551095,14.009327498298742,15
CapturedFrames_-6.0_1.0_3.0,LEFT_ELBOW,-58.06529454571131,10.932624570318922,8
CapturedFrames_-6.0_1.0_3.0,RIGHT_ELBOW,67.86226508405348,5.664411633926308,8
CapturedFrames_-6.0_1.0_4.0,LEFT_ELBOW,-60.87715113799602,4.215704461479922,4
CapturedFrames_-6.0_1.0_4.0,RIGHT_ELBOW,72.26009930790289,1.67614185468413,4
CapturedFrames_-6.0_1.5_-1.0,LEFT_ELBOW,-74.15641641998928,,1
CapturedFrames_-6.0_1.5_-1.0,RIGHT_ELBOW,73.17890802625818,,1
CapturedFrames_-6.0_1.5_-2.0,LEFT_ELBOW,-68.09112285947667,0.9744033040646017,3
CapturedFrames_-6.0_1.5_-2.0,RIGHT_ELBOW,65.95289111643915,1.0334281358060384,3
CapturedFrames_-6.0_1.5_-3.0,LEFT_ELBOW,-55.59989445616366,11.537864708996567,6
CapturedFrames_-6.0_1.5_-3.0,RIGHT_ELBOW,52.05431221265922,10.743822715650294,6
CapturedFrames_-6.0_1.5_0.0,LEFT_ELBOW,-38.42528677621362,11.768756521077373,5
CapturedFrames_-6.0_1.5_0.0,RIGHT_ELBOW,41.42934082927532,8.966705214160609,5
CapturedFrames_-6.0_1.5_1.0,LEFT_ELBOW,-48.297616656682145,2.1636447194121056,5
CapturedFrames_-6.0_1.5_1.0,RIGHT_ELBOW,59.2248018119364,2.287483212884679,5
CapturedFrames_-6.0_1.5_2.0,LEFT_ELBOW,-57.28449259593135,2.555667447209404,4
CapturedFrames_-6.0_1.5_2.0,RIGHT_ELBOW,62.73629070665598,2.2676745052918523,4
CapturedFrames_-6.0_1.5_3.0,LEFT_ELBOW,-58.477722751446095,3.3014300864800203,4
CapturedFrames_-6.0_1.5_3.0,RIGHT_ELBOW,67.0594219921632,3.949069581509597,4
CapturedFrames_-6.0_2.0_-1.0,LEFT_ELBOW,-46.67245474059303,21.09558069448778,7
CapturedFrames_-6.0_2.0_-1.0,RIGHT_ELBOW,44.03425053723702,15.705083713981601,7
CapturedFrames_-6.0_2.0_-2.0,LEFT_ELBOW,-70.49028123329121,1.6217361998291102,2
CapturedFrames_-6.0_2.0_-2.0,RIGHT_ELBOW,61.2024046844239,3.480005154342932,2
CapturedFrames_-6.0_2.0_-3.0,LEFT_ELBOW,-54.39409819950957,13.957829882866946,8
CapturedFrames_-6.0_2.0_-3.0,RIGHT_ELBOW,45.372168746039264,9.176203103720942,8
CapturedFrames_-6.0_2.0_0.0,LEFT_ELBOW,-35.86618830410135,9.80646677921207,11
CapturedFrames_-6.0_2.0_0.0,RIGHT_ELBOW,45.08417438856818,8.42530972942207,11
CapturedFrames_-6.0_2.0_1.0,LEFT_ELBOW,-41.28808546692295,10.93427444742857,16
CapturedFrames_-6.0_2.0_1.0,RIGHT_ELBOW,49.80926477879092,8.656986051533906,16
CapturedFrames_-6.0_2.0_2.0,LEFT_ELBOW,-34.829243346264164,10.327063573050603,10
CapturedFrames_-6.0_2.0_2.0,RIGHT_ELBOW,50.47466514067624,7.451460122653835,10
CapturedFrames_-6.0_2.0_3.0,LEFT_ELBOW,-43.16659232154351,16.155869448888847,5
CapturedFrames_-6.0_2.0_3.0,RIGHT_ELBOW,60.43440555527743,8.579299486656325,5
CapturedFrames_0.0_0.5_-3.0,LEFT_ELBOW,5.042970548767087,51.03333014087298,65
CapturedFrames_0.0_0.5_-3.0,RIGHT_ELBOW,-3.262812831521705,49.073660892833765,65
CapturedFrames_0.0_0.5_-4.0,LEFT_ELBOW,-8.9699978877712,35.875728495162846,55
CapturedFrames_0.0_0.5_-4.0,RIGHT_ELBOW,10.428328103459105,34.36815262674451,55
CapturedFrames_0.0_0.5_-5.0,LEFT_ELBOW,-18.523616098541062,3.2701389981256512,50
CapturedFrames_0.0_0.5_-5.0,RIGHT_ELBOW,17.606795426650162,4.242066572604929,50
CapturedFrames_0.0_0.5_-6.0,LEFT_ELBOW,-18.296965199256285,2.9163736429392917,34
CapturedFrames_0.0_0.5_-6.0,RIGHT_ELBOW,18.887487276460668,3.82901927406286,34
CapturedFrames_0.0_0.5_3.0,LEFT_ELBOW,-64.95658962289137,40.4243255310699,58
CapturedFrames_0.0_0.5_3.0,RIGHT_ELBOW,68.54131982180583,42.15490942091759,58
CapturedFrames_0.0_0.5_4.0,LEFT_ELBOW,-75.32108181602536,10.944517250643822,48
CapturedFrames_0.0_0.5_4.0,RIGHT_ELBOW,82.1841226605661,6.662478378337025,48
CapturedFrames_0.0_0.5_5.0,LEFT_ELBOW,-78.4956493674819,3.7727499810562195,39
CapturedFrames_0.0_0.5_5.0,RIGHT_ELBOW,82.7191556434818,3.705437010273349,39
CapturedFrames_0.0_0.5_6.0,LEFT_ELBOW,-76.93171720195568,3.0689427647328453,20
CapturedFrames_0.0_0.5_6.0,RIGHT_ELBOW,82.78353053513891,4.517219626845399,20
CapturedFrames_0.0_1.0_-3.0,LEFT_ELBOW,-16.042259862363842,24.417126225801624,59
CapturedFrames_0.0_1.0_-3.0,RIGHT_ELBOW,18.754214702893115,14.62745415223912,59
CapturedFrames_0.0_1.0_-4.0,LEFT_ELBOW,-19.399706280168637,3.2336765449636764,72
CapturedFrames_0.0_1.0_-4.0,RIGHT_ELBOW,21.095007491082683,2.5402842430513273,72
CapturedFrames_0.0_1.0_-5.0,LEFT_ELBOW,-19.735832730396403,2.902051148665761,48
CapturedFrames_0.0_1.0_-5.0,RIGHT_ELBOW,19.962870879962264,2.136466868423061,48
CapturedFrames_0.0_1.0_-6.0,LEFT_ELBOW,-19.527748242023637,2.9031496511553527,27
CapturedFrames_0.0_1.0_-6.0,RIGHT_ELBOW,20.746654871590113,2.7210531154494615,27
CapturedFrames_0.0_1.0_3.0,LEFT_ELBOW,-71.64545366779411,22.324071226788213,46
CapturedFrames_0.0_1.0_3.0,RIGHT_ELBOW,75.3618746069626,19.17841066856312,46
CapturedFrames_0.0_1.0_4.0,LEFT_ELBOW,-75.15444158694318,13.883162013689907,61
CapturedFrames_0.0_1.0_4.0,RIGHT_ELBOW,79.5001655463881,9.93114453760731,61
CapturedFrames_0.0_1.0_5.0,LEFT_ELBOW,-78.76999213640354,4.602019268587669,36
CapturedFrames_0.0_1.0_5.0,RIGHT_ELBOW,82.46491996077515,3.87557519690852,36
CapturedFrames_0.0_1.0_6.0,LEFT_ELBOW,-76.90176279641632,3.768425313221347,21
CapturedFrames_0.0_1.0_6.0,RIGHT_ELBOW,83.12765751373362,3.8957208984940164,21
CapturedFrames_0.0_1.5_-3.0,LEFT_ELBOW,-5.204714417734368,46.0267345415928,76
CapturedFrames_0.0_1.5_-3.0,RIGHT_ELBOW,7.292615743033167,42.66283693224425,76
CapturedFrames_0.0_1.5_-4.0,LEFT_ELBOW,-19.250111059411903,8.965947393826854,69
CapturedFrames_0.0_1.5_-4.0,RIGHT_ELBOW,21.996785121490497,6.197949177442568,69
CapturedFrames_0.0_1.5_-5.0,LEFT_ELBOW,-20.333659573943034,2.840871889400405,50
CapturedFrames_0.0_1.5_-5.0,RIGHT_ELBOW,22.404338246513944,1.9534139319752757,50
CapturedFrames_0.0_1.5_-6.0,LEFT_ELBOW,-21.07200000322085,2.9524344663871482,29
CapturedFrames_0.0_1.5_-6.0,RIGHT_ELBOW,21.785862847372094,2.3863395025461314,29
CapturedFrames_0.0_1.5_3.0,LEFT_ELBOW,-81.90562646221606,8.110638128766281,74
CapturedFrames_0.0_1.5_3.0,RIGHT_ELBOW,81.36732714887688,6.0432506065629505,74
CapturedFrames_0.0_1.5_4.0,LEFT_ELBOW,-79.15210295131628,4.797880311974316,61
CapturedFrames_0.0_1.5_4.0,RIGHT_ELBOW,81.45715166751609,4.419012207465359,61
CapturedFrames_0.0_1.5_5.0,LEFT_ELBOW,-78.12498163649518,4.185979755478668,35
CapturedFrames_0.0_1.5_5.0,RIGHT_ELBOW,81.15791750743503,4.14437656210649,35
CapturedFrames_0.0_1.5_6.0,LEFT_ELBOW,-78.45599578092234,4.520900716982804,25
CapturedFrames_0.0_1.5_6.0,RIGHT_ELBOW,81.07047321411287,3.895950062285643,25
