frame_id,camera,joint,gt_x,gt_y,gt_z,mp_x,mp_y,mp_z,theta_gt_deg,theta_mp_deg,delta_theta_deg,psi_gt_deg,psi_mp_deg,delta_psi_deg,error_3d,abs_delta_theta
19,CapturedFrames_4.0_1.0_1.0,RIGHT_ELBOW,0.234061,0.184301,-0.0590959999999998,-0.0280293375253677,0.0350553393363952,-0.0948166511952876,38.217102249274255,128.6449218648521,90.42781961557786,-14.169964461907332,-106.46853261894734,-92.29856815704,0.3037129848605299,90.42781961557786
76,CapturedFrames_-1.0_1.5_3.0,LEFT_ELBOW,-0.233544,0.1746970000000001,-0.0531779999999999,0.058773398399353,0.0742286294698715,-0.1469101822003722,143.20255366870194,51.628212725911766,-91.5743409427902,-167.17245028719984,-68.19545523416826,98.97699505303156,0.3230001189844813,91.5743409427902
77,CapturedFrames_-1.0_1.5_3.0,LEFT_ELBOW,-0.2343029999999999,0.1724059999999999,-0.021436,0.0573218166828155,0.0770436823368072,-0.1732642548158764,143.65343676206004,53.35012207675741,-90.30331468530262,-174.7726545116065,-71.69399594538608,103.07865856622044,0.3423314538511121,90.30331468530262
77,CapturedFrames_-2.0_1.5_4.0,LEFT_ELBOW,-0.23425,0.172425,-0.0224279999999998,0.0361334532499313,0.0488206744194031,-0.1565017206594347,143.6442347252437,53.49389224137925,-90.15034248386446,-174.530951441287,-76.99924086112946,97.53171058015752,0.3261303476603431,90.15034248386446
1,CapturedFrames_-3.0_1.5_1.0,LEFT_ELBOW,-0.230461,0.1836189999999999,0.0605809999999999,0.0445373654365539,0.0541475266218184,-0.1057047620415687,141.45403728214808,50.562056459766914,-90.89198082238116,165.27193089718796,-67.1524901263711,127.57557897644097,0.3464648872097126,90.89198082238116
2,CapturedFrames_-3.0_1.5_1.0,LEFT_ELBOW,-0.2282199999999999,0.1833819999999999,0.0336559999999996,0.0461859703063963,0.0494251251220703,-0.0981854377314448,141.21701976953022,46.940349544456495,-94.27667022507372,171.61095781832134,-64.80792631901606,123.5811158626626,0.3326037365544027,94.27667022507372
3,CapturedFrames_-3.0_1.5_1.0,LEFT_ELBOW,-0.228064,0.1857439999999999,0.0036040000000001,0.0461671650409698,0.0466881617903709,-0.0931138508021831,140.83931791402603,45.32147430474972,-95.5178436092763,179.09465411783074,-63.6271349948992,117.27821088727003,0.3223253025806437,95.5178436092763
4,CapturedFrames_-3.0_1.5_1.0,LEFT_ELBOW,-0.224081,0.189116,-0.0264619999999999,0.04792582988739,0.0471531003713608,-0.0974057782441377,139.8368831617827,44.53435356190607,-95.30252959987666,-173.26506301161643,-63.80177823402209,109.46328477759434,0.3149193548321729,95.30252959987666
5,CapturedFrames_-3.0_1.5_1.0,LEFT_ELBOW,-0.217443,0.1924169999999999,-0.0544359999999999,0.0500153303146363,0.0483678951859474,-0.1072676330804825,138.49413498852388,44.04066716098946,-94.4534678275344,-165.94509619909255,-65.00192541610141,100.94317078299116,0.3083428035585941,94.4534678275344
6,CapturedFrames_-3.0_1.5_1.0,LEFT_ELBOW,-0.211698,0.196742,-0.0786150000000001,0.0484996140003204,0.0495951324701308,-0.1221693400293588,137.0970840096205,45.63985052800662,-91.45723348161388,-159.627295517672,-68.34757625492372,91.27971926274827,0.3020794257984241,91.45723348161388
7,CapturedFrames_-3.0_1.5_1.0,LEFT_ELBOW,-0.2077429999999999,0.2010630000000001,-0.0947330000000001,0.0493800938129425,0.0498154684901238,-0.1232371702790259,135.93614513621756,45.25147265414656,-90.68467248207098,-155.4865137082582,-68.16444057681643,87.32207313144177,0.2996674638379448,90.68467248207098
8,CapturedFrames_-3.0_1.5_1.0,LEFT_ELBOW,-0.2034419999999999,0.2013579999999999,-0.101982,0.0479057431221008,0.0456655770540237,-0.1154906731098889,135.294968749053,43.62855897231916,-91.6664097767338,-153.37617424097883,-67.47123651187617,85.90493772910267,0.2959701045452938,91.6664097767338
9,CapturedFrames_-3.0_1.5_1.0,LEFT_ELBOW,-0.201535,0.1969630000000001,-0.106656,0.048918604850769,0.0454467236995697,-0.116989767178893,135.65733030261782,42.892928946854695,-92.76440135576314,-152.1113899608875,-67.30803451982145,84.80335544106603,0.2929009677532683,92.76440135576314
10,CapturedFrames_-3.0_1.5_1.0,LEFT_ELBOW,-0.204658,0.1913950000000001,-0.1098449999999999,0.0500013828277587,0.0437367558479309,-0.1202649008482694,136.91800099515422,41.17654314879783,-95.74145784635635,-151.77644675044613,-67.42439347244047,84.35205327800564,0.2945554831639955,95.74145784635635
11,CapturedFrames_-3.0_1.5_1.0,LEFT_ELBOW,-0.213544,0.187937,-0.1074710000000003,0.0503099858760833,0.0434470549225807,-0.1129848156124352,138.64945875837915,40.81346718204455,-97.8359915763346,-153.2851069586056,-65.99750096990887,87.28760598869674,0.3008765066497881,97.8359915763346
12,CapturedFrames_-3.0_1.5_1.0,LEFT_ELBOW,-0.222408,0.1826620000000001,-0.0964179999999998,0.0504399538040161,0.0412578135728835,-0.1298781726509333,140.6039983116439,39.28175833381899,-101.3222399778249,-156.5623719785643,-68.77564256770385,87.78672941086045,0.3091289908565412,101.3222399778249
13,CapturedFrames_-3.0_1.5_1.0,LEFT_ELBOW,-0.2296859999999999,0.177955,-0.0783529999999999,0.0483306944370269,0.0410027131438255,-0.129699682816863,142.23236606927844,40.31055105607179,-101.92181501320668,-161.16390343076102,-69.56282492446051,91.6010785063005,0.3141427909361007,101.92181501320668
14,CapturedFrames_-3.0_1.5_1.0,LEFT_ELBOW,-0.233528,0.1747710000000001,-0.05377,0.0456335544586181,0.0430535972118377,-0.1232254076749086,143.18903143104723,43.33370469427224,-99.855326736775,-167.03359047789976,-69.67910607919427,97.3544843987055,0.3163932700616415,99.855326736775
15,CapturedFrames_-3.0_1.5_1.0,LEFT_ELBOW,-0.234293,0.1724319999999999,-0.0221009999999997,0.0442121922969818,0.0460495948791503,-0.1360593251883982,143.64814487113247,46.16617318051431,-97.48197169061814,-174.61120046144188,-71.99853825056564,102.61266221087624,0.326380382897401,97.48197169061814
16,CapturedFrames_-3.0_1.5_1.0,LEFT_ELBOW,-0.2338,0.1721300000000001,0.0117560000000001,0.0415316820144653,0.0481536090373992,-0.1395410168915986,143.6384761195458,49.22277998861632,-94.41569613092948,177.121461163914,-73.42538215206027,109.45315668402571,0.3377402373975049,94.41569613092948
43,CapturedFrames_-3.0_1.5_1.0,LEFT_ELBOW,-0.2224089999999999,0.182662,-0.0964180000000001,0.0401664972305297,0.0456239432096481,-0.1516072116792201,140.60412466250722,48.63989105673929,-91.96423360576792,-156.56246599080245,-75.16109725807824,81.4013687327242,0.3012825415461529,91.96423360576792
44,CapturedFrames_-3.0_1.5_1.0,LEFT_ELBOW,-0.2296869999999999,0.1779549999999999,-0.078353,0.0375192165374755,0.0442170947790146,-0.1590787749737501,142.23248684164307,49.684632974824574,-92.54785386681849,-161.163979656078,-76.72913860121974,84.43484105485827,0.3095184004130967,92.54785386681849
45,CapturedFrames_-3.0_1.5_1.0,LEFT_ELBOW,-0.2335269999999999,0.174771,-0.053771,0.036900907754898,0.0480392277240753,-0.1661302652209997,143.1889137342773,52.47065072319175,-90.71826301108555,-167.0333038331798,-77.47675619498928,89.55654763819051,0.3190874486373468,90.71826301108555
