frame,gt,mp,corr
20,160.9093555208065,151.68016976137093,140.47616081528864
21,164.7568642962974,161.58642121348566,150.38241226740337
22,165.90633287966358,164.99859723453181,153.79458828844952
23,169.9531300458188,166.3308825188618,155.12687357277952
24,170.87309507777059,164.897694983669,153.6936860375867
25,167.97277410517063,163.12187666104046,151.91786771495816
26,161.1103489985521,155.08311354430407,143.87910459822177
27,147.64017153400115,112.52222557007842,101.31821662399612
28,129.80806183788914,96.7561252312596,85.5521162851773
29,115.07695087082806,116.29529866098295,105.09128971490065
30,106.89054482351096,118.67200107420203,107.46799212811973
31,105.48487292238221,130.34877674010326,119.14476779402096
32,109.66387046268132,145.41490031364677,134.21089136756447
33,118.96627814069868,149.55735105471285,138.35334210863056
34,132.6943541860674,152.33738646892533,141.13337752284303
35,152.2232730377818,163.75301011692096,152.54900117083866
36,164.9476401668348,159.27356039451453,148.06955144843224
37,170.64363474126867,160.60951743857402,149.40550849249172
38,169.14495028647067,162.02818364414492,150.82417469806262
39,168.58353139731085,158.99616250323703,147.79215355715473
40,168.10014031215238,156.40007484086436,145.19606589478207
41,166.6573396036178,151.51592409914014,140.31191515305784
42,159.36119949661472,149.84990514325216,138.64589619716986
43,145.9559478460017,148.83671662069628,137.63270767461398
44,139.5110829161037,150.2804576768471,139.0764487307648
45,137.28005260985438,154.53908510906513,143.33507616298283
46,138.48329677000802,151.28982733191094,140.08581838582865
47,142.107539771859,141.46278911125202,130.25878016516972
48,146.64550678795885,152.5968020216133,141.39279307553102
49,151.8465692225232,153.68402681283166,142.48001786674936
50,157.0437760300695,160.62515746509018,149.4211485190079
51,160.90948582787982,159.88671464813572,148.68270570205343
52,164.75679451515165,161.88569908835436,150.68169014227206
53,165.90639271503102,168.8820750526574,157.6780661065751
54,169.95313014127086,169.741233257682,158.53722431159972
55,170.873167618726,163.74034086421793,152.53633191813563
56,167.97277410517052,158.85810367360475,147.65409472752245
57,161.11064511697975,151.02810901393747,139.82410006785517
58,147.64055798049841,142.91651886141221,131.71250991532992
59,129.80840254827444,135.45454238687452,124.25053344079222
60,115.07717526085005,127.92658508272561,116.72257613664331
61,106.8906758272529,137.63644798788405,126.43243904180176
62,105.48508170599527,142.6628963803816,131.4588874342993
63,109.6638905001915,155.9973385048655,144.7933295587832
64,118.96606258430897,153.27973150149418,142.0757225554119
65,132.69387052418216,164.74470772131576,153.54069877523347
66,152.22253773086646,171.55524605876852,160.35123711268622
67,164.9470597291431,171.98088471147966,160.77687576539736
68,170.64354821548935,172.17957746846417,160.97556852238188
69,169.14528336046982,168.64878786349357,157.44477891741127
70,168.58340971593523,168.02923277495114,156.82522382886884
71,168.100192872908,169.0906518269527,157.8866428808704
72,166.6570821704169,165.3387687955715,154.1347598494892
73,159.3614847719666,159.70460648088408,148.50059753480178
74,145.95645487506053,157.75125631266576,146.54724736658346
75,139.51136295534596,157.35658104801317,146.15257210193087
76,137.27995786676757,158.76925092870218,147.56524198261988
77,138.48329677000797,149.95660807088544,138.75259912480314
78,142.1075558412336,164.05317663802782,152.84916769194552
79,146.64548096315207,163.87583257303262,152.67182362695033
80,151.84626312782285,167.8175379412053,156.613528995123
81,157.04355014051745,166.94962566521892,155.74561671913662
82,160.9092258319189,167.7664799062367,156.5624709601544
83,164.75677733084518,167.90927614531813,156.70526719923583
84,165.9063886370827,167.97323064060444,156.76922169452214
85,169.95288330497527,167.2966295763546,156.0926206302723
86,170.87313850075202,168.1507595028762,156.94675055679392
87,167.97313775385015,162.1490391856855,150.9450302396032
88,161.1108279414009,151.72410777661833,140.52009883053603
89,147.6409949315553,144.83491978287626,133.63091083679396
90,129.80876071761242,139.00317570478146,127.79916675869916
91,115.07771874689604,132.81120522167808,121.60719627559578
92,106.89091339203061,124.46637292058112,113.26236397449883
93,105.48507311680582,125.27842089556624,114.07441194948395
94,109.6637888350394,137.58483361436694,126.38082466828465
95,118.9657769764988,139.1696235090729,127.9656145629906
97,152.22235320717238,166.07657617123698,154.87256722515468
98,164.94693361323598,,
