height_label,azimuth_bin,azimuth_label,joint,n,mean_cos_phi,mean_abs_cos_phi,mean_error_norm
Y=1.0,1,NE,RIGHT_ELBOW,492,-0.8219640197898184,0.8219640197898184,0.5981786515365157
Y=1.0,1,NE,RIGHT_KNEE,492,-0.5899163551571769,0.5956730103409494,0.42121777530038984
Y=1.0,1,NE,RIGHT_SHOULDER,492,-0.5776969369232021,0.5847311143450558,0.47896900563996864
Y=1.0,1,NE,RIGHT_WRIST,492,-0.7753598787290488,0.7785566856032795,0.7067380269836894
Y=1.0,2,E,LEFT_ANKLE,739,0.3638059130099355,0.450285042529765,0.6560968664275553
Y=1.0,2,E,LEFT_ELBOW,739,0.7769064861114223,0.7792557154035569,0.2820641482173548
Y=1.0,2,E,LEFT_KNEE,739,0.5045696428779218,0.5416661665142014,0.37394026023886473
Y=1.0,2,E,LEFT_SHOULDER,739,0.3397884917875704,0.3831761577592179,0.12720130027206153
Y=1.0,2,E,LEFT_WRIST,739,0.649125862098745,0.6633583037976918,0.3469703573151171
Y=1.0,2,E,RIGHT_ANKLE,739,-0.23438275797499464,0.3401026453691962,0.4343115994100654
Y=1.0,2,E,RIGHT_ELBOW,739,-0.4554569537520175,0.5338997038871077,0.5936113910699462
Y=1.0,2,E,RIGHT_KNEE,739,-0.3552997316382144,0.45077349721178056,0.3360803388902083
Y=1.0,2,E,RIGHT_SHOULDER,739,-0.13121144556837086,0.41014184436741374,0.47478350308016604
Y=1.0,2,E,RIGHT_WRIST,739,-0.401612290067266,0.527963728655914,0.6684648550527562
Y=1.0,3,SE,LEFT_ANKLE,568,0.01903364323207938,0.3389388410642411,0.5930098672440013
Y=1.0,3,SE,LEFT_ELBOW,568,0.46031729825033185,0.4939212698223538,0.22998196094829396
Y=1.0,3,SE,LEFT_KNEE,568,0.2321131666764489,0.39147737273703653,0.33644607085929007
Y=1.0,3,SE,LEFT_SHOULDER,568,-0.2305403767351887,0.34893956807005116,0.12276568142652164
Y=1.0,3,SE,LEFT_WRIST,568,0.5812160743413899,0.6310169430136836,0.27238202487302887
Y=1.0,3,SE,RIGHT_ANKLE,568,-0.32518326721502494,0.5141003914828879,0.31795020884846625
